event_id,division_guess,mirror_places_detected,mirror_max_place_detected,division_key,division_canon,parsed_places,parsed_max_place,problem_type_guess,severity_score,mirror_divisions_detected,mirror_total_places_detected,parsed_total_places,parsed_divisions,event_name,year
1057175925,Open Singles Timed Consecutive,3.0,3.0,open singles timed consecutive,Open Singles Timed Consecutive,3.0,3.0,ok_or_small_difference,0.0,19.0,33.0,33.0,11.0,East Coast Footbag Championships - 8th Annual - 1990,1990.0
1058378281,Freestyle ? Intermediate,3.0,3.0,freestyle intermediate,Freestyle ? Intermediate,3.0,3.0,ok_or_small_difference,0.0,23.0,55.0,55.0,17.0,Texas State Footbag Championships,2003.0
1058378281,Intermediate Golf,3.0,3.0,intermediate golf,Intermediate Golf,3.0,3.0,ok_or_small_difference,0.0,23.0,55.0,55.0,17.0,Texas State Footbag Championships,2003.0
1058378281,Intermediate Singles Net,3.0,3.0,intermediate singles net,Intermediate Singles Net,3.0,3.0,ok_or_small_difference,0.0,23.0,55.0,55.0,17.0,Texas State Footbag Championships,2003.0
1058378281,Mixed Doubles,3.0,3.0,mixed doubles,Mixed Doubles,3.0,3.0,ok_or_small_difference,0.0,23.0,55.0,55.0,17.0,Texas State Footbag Championships,2003.0
1058378281,Open Consecutives,3.0,3.0,open consecutives,Open Consecutives,3.0,3.0,ok_or_small_difference,0.0,23.0,55.0,55.0,17.0,Texas State Footbag Championships,2003.0
1058378281,Open Doubles,3.0,3.0,open doubles,Open Doubles,3.0,3.0,ok_or_small_difference,0.0,23.0,55.0,55.0,17.0,Texas State Footbag Championships,2003.0
1058378281,Open Golf,3.0,3.0,open golf,Open Golf,3.0,3.0,ok_or_small_difference,0.0,23.0,55.0,55.0,17.0,Texas State Footbag Championships,2003.0
1061453080,Open Sick Three,3.0,3.0,open sick three,Open Sick Three,3.0,3.0,ok_or_small_difference,0.0,12.0,24.0,26.0,10.0,Australian East Coast Regionals,2003.0
1063788560,Intermediate Doubles Net,3.0,3.0,intermediate doubles net,Intermediate Doubles Net,3.0,3.0,ok_or_small_difference,0.0,12.0,40.0,40.0,7.0,Finnish Footbag Championships 2003,2003.0
1063788560,Intermediate Freestyle,3.0,3.0,intermediate freestyle,Intermediate Freestyle,3.0,3.0,ok_or_small_difference,0.0,12.0,40.0,40.0,7.0,Finnish Footbag Championships 2003,2003.0
1063788560,Intermediate Singles Net,3.0,3.0,intermediate singles net,Intermediate Singles Net,3.0,3.0,ok_or_small_difference,0.0,12.0,40.0,40.0,7.0,Finnish Footbag Championships 2003,2003.0
1064330873,Doubles Net Women,3.0,3.0,doubles net women,Doubles Net Women,3.0,3.0,ok_or_small_difference,0.0,9.0,36.0,34.0,3.0,4. Frankfurt Footbag Open,2003.0
1068406344,Shred:30,3.0,3.0,shred 30,Shred:30,3.0,3.0,ok_or_small_difference,0.0,8.0,11.0,13.0,3.0,2nd Annual MECCA Footbag Cup,2004.0
1069791565,doubles net,3.0,3.0,doubles net,Doubles Net,3.0,3.0,ok_or_small_difference,0.0,25.0,27.0,28.0,6.0,5th Annual Open de France,2004.0
1069791565,intermediate freestyle ? routines,3.0,3.0,intermediate freestyle routines,Intermediate Freestyle - Routines,3.0,3.0,ok_or_small_difference,0.0,25.0,27.0,28.0,6.0,5th Annual Open de France,2004.0
1069791565,singles net,3.0,3.0,singles net,Singles Net,4.0,3.0,ok_or_small_difference,0.0,25.0,27.0,28.0,6.0,5th Annual Open de France,2004.0
1069929277,Intermediate Singles Net,3.0,3.0,intermediate singles net,Intermediate Singles Net,23.0,13.0,ok_or_small_difference,0.0,31.0,323.0,244.0,15.0,25th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS,2004.0
1070734498,Shred 30,3.0,3.0,shred 30,Shred 30,3.0,3.0,ok_or_small_difference,0.0,17.0,23.0,20.0,3.0,TODEXON 5,2004.0
1075781798,AMATEUR GOLF,3.0,3.0,amateur golf,Amateur Golf,3.0,3.0,ok_or_small_difference,0.0,66.0,45.0,45.0,13.0,Funtastik Summer Classic Footbag Tournament,2004.0
1075781798,PRO GOLF,3.0,3.0,pro golf,Pro Golf,3.0,3.0,ok_or_small_difference,0.0,66.0,45.0,45.0,13.0,Funtastik Summer Classic Footbag Tournament,2004.0
1079444598,Intermediate Doubles Net,3.0,3.0,intermediate doubles net,Intermediate Doubles Net,3.0,3.0,ok_or_small_difference,0.0,19.0,39.0,39.0,12.0,German Footbag Open 2004,2004.0
1079605499,Intermediate Double Net,3.0,3.0,intermediate double net,Intermediate Double Net,4.0,4.0,ok_or_small_difference,0.0,16.0,75.0,65.0,11.0,6th Annual IFPA European Footbag Championships,2004.0
1080138513,Doubles Mixed Net,3.0,3.0,doubles mixed net,Doubles Mixed Net,4.0,4.0,ok_or_small_difference,0.0,12.0,48.0,50.0,7.0,RNH Contest 2004,2004.0
1089373321,Golf,3.0,3.0,golf,Golf,3.0,3.0,ok_or_small_difference,0.0,23.0,139.0,98.0,12.0,6e Open de France de Footbag,2004.0
1089373321,Open Doubles Net,3.0,3.0,open doubles net,Open Doubles Net,8.0,8.0,ok_or_small_difference,0.0,23.0,139.0,98.0,12.0,6e Open de France de Footbag,2004.0
1090569022,Double Net,3.0,3.0,double net,Double Net,8.0,8.0,ok_or_small_difference,0.0,9.0,22.0,24.0,2.0,Montpellier Sunny Jam Open,2004.0
1092073845,30 second shred,3.0,3.0,30 second shred,30 Second Shred,3.0,3.0,ok_or_small_difference,0.0,12.0,53.0,60.0,9.0,Czech Championships 2004,2004.0
1092073845,Doubles Freestyle,3.0,3.0,doubles freestyle,Doubles Freestyle,3.0,3.0,ok_or_small_difference,0.0,12.0,53.0,60.0,9.0,Czech Championships 2004,2004.0
1092073845,Doubles Net,3.0,3.0,doubles net,Doubles Net,3.0,3.0,ok_or_small_difference,0.0,12.0,53.0,60.0,9.0,Czech Championships 2004,2004.0
1092073845,Singles Net,3.0,3.0,singles net,Singles Net,3.0,3.0,ok_or_small_difference,0.0,12.0,53.0,60.0,9.0,Czech Championships 2004,2004.0
1096318324,Shred 30,3.0,3.0,shred 30,Shred 30,15.0,7.0,ok_or_small_difference,0.0,11.0,41.0,27.0,2.0,3rd Annual Seattle Juggling and Footbag Festival,2004.0
1097686137,Men: Intermediate Singles Freestyle,3.0,3.0,men intermediate singles freestyle,Men: Intermediate Singles Freestyle,3.0,3.0,ok_or_small_difference,0.0,8.0,22.0,23.0,5.0,Swiss Championships 2005,2005.0
1097686137,Women: Open Singles Freestyle,3.0,3.0,women open singles freestyle,Women: Open Singles Freestyle,3.0,3.0,ok_or_small_difference,0.0,8.0,22.0,23.0,5.0,Swiss Championships 2005,2005.0
1102443443,Intermediate Freestyle Man,3.0,3.0,intermediate freestyle man,Intermediate Freestyle Man,5.0,5.0,ok_or_small_difference,0.0,21.0,39.0,41.0,7.0,Footbag Fiesta,2005.0
1102443443,Open Double Freestyle,3.0,3.0,open double freestyle,Open Double Freestyle,3.0,3.0,ok_or_small_difference,0.0,21.0,39.0,41.0,7.0,Footbag Fiesta,2005.0
1102443443,Open Woman Freestyle,3.0,3.0,open woman freestyle,Open Woman Freestyle,3.0,3.0,ok_or_small_difference,0.0,21.0,39.0,41.0,7.0,Footbag Fiesta,2005.0
1104851808,Open Sick 3-Trick,3.0,3.0,open sick 3 trick,Open Sick 3-Trick,3.0,3.0,ok_or_small_difference,0.0,75.0,132.0,30.0,5.0,7th Annual IFPA European Footbag Championships,2005.0
1104851808,Women Shred 30,3.0,3.0,women shred 30,Women's Shred:30,3.0,3.0,ok_or_small_difference,0.0,75.0,132.0,30.0,5.0,7th Annual IFPA European Footbag Championships,2005.0
1104851808,Women's Shred:30,3.0,3.0,women shred 30,Women's Shred:30,3.0,3.0,ok_or_small_difference,0.0,75.0,132.0,30.0,5.0,7th Annual IFPA European Footbag Championships,2005.0
1109356644,FREESTYLE ? NOVICE,3.0,3.0,freestyle novice,Freestyle ? Novice,3.0,3.0,ok_or_small_difference,0.0,59.0,47.0,47.0,12.0,Funtastik Summer Classic,2005.0
1109356644,GOLF -AMATEUR,3.0,3.0,golf amateur,Golf -Amateur,3.0,3.0,ok_or_small_difference,0.0,59.0,47.0,47.0,12.0,Funtastik Summer Classic,2005.0
1114277529,Freestyle dvojice,3.0,3.0,freestyle dvojice,Freestyle Dvojice,3.0,3.0,ok_or_small_difference,0.0,26.0,33.0,29.0,5.0,Czech Footbag Championships,2005.0
1121753561,Open Shred 30,3.0,3.0,open shred 30,Open Shred:30,3.0,3.0,ok_or_small_difference,0.0,8.0,22.0,9.0,3.0,2006 Australian Footbag Championships,2006.0
1121753561,Open Shred:30,3.0,3.0,open shred 30,Open Shred:30,3.0,3.0,ok_or_small_difference,0.0,8.0,22.0,9.0,3.0,2006 Australian Footbag Championships,2006.0
1124840254,Doubles,3.0,3.0,doubles,Doubles,3.0,3.0,ok_or_small_difference,0.0,16.0,21.0,21.0,8.0,The Hackrifice Open 2005,2005.0
1126086921,Open Double Freestyle,3.0,3.0,open double freestyle,Open Double Freestyle,3.0,3.0,ok_or_small_difference,0.0,33.0,40.0,40.0,10.0,Polish Footbag Championships 2005,2005.0
1126086921,Open Double Net,3.0,3.0,open double net,Open Double Net,3.0,3.0,ok_or_small_difference,0.0,33.0,40.0,40.0,10.0,Polish Footbag Championships 2005,2005.0
1126086921,Open Shred 30,3.0,3.0,open shred 30,Open Shred 30,3.0,3.0,ok_or_small_difference,0.0,33.0,40.0,40.0,10.0,Polish Footbag Championships 2005,2005.0
1126086921,Open Single Net,3.0,3.0,open single net,Open Single Net,3.0,3.0,ok_or_small_difference,0.0,33.0,40.0,40.0,10.0,Polish Footbag Championships 2005,2005.0
1131659634,Open Mixed Doubles,3.0,3.0,open mixed doubles,Open Mixed Doubles,4.0,2.0,ok_or_small_difference,0.0,18.0,31.0,21.0,4.0,2006 Green Cup Presented by Chaos,2006.0
1134914723,Mini Net,3.0,3.0,mini net,Mini Net,3.0,3.0,ok_or_small_difference,0.0,26.0,60.0,85.0,12.0,RNH Contest 2006,2006.0
1135116604,Open Women's Doubles Freestyle,3.0,3.0,open women doubles freestyle,Open Women's Doubles Freestyle,3.0,3.0,ok_or_small_difference,0.0,87.0,401.0,267.0,18.0,27th IFPA WORLD FOOTBAG CHAMPIONSHIPS,2006.0
1137347261,Intermediate Sick 3,3.0,3.0,intermediate sick 3,Intermediate Sick 3,3.0,3.0,ok_or_small_difference,0.0,24.0,43.0,29.0,6.0,7th Annual Colorado Shred Symposium,2006.0
1137937282,golf,3.0,3.0,golf,Golf,3.0,3.0,ok_or_small_difference,0.0,11.0,32.0,32.0,6.0,Czech Footbag Championships,2006.0
1137937282,shred 30s,3.0,3.0,shred 30s,Shred 30S,3.0,3.0,ok_or_small_difference,0.0,11.0,32.0,32.0,6.0,Czech Footbag Championships,2006.0
1137942486,Women's Doubles Net,3.0,3.0,women doubles net,Women's Doubles Net,3.0,3.0,ok_or_small_difference,0.0,29.0,124.0,97.0,12.0,8th Annual IFPA European Footbag Championships,2006.0
1143155263,Intermediate Sick 3,3.0,3.0,intermediate sick 3,Intermediate Sick 3,3.0,3.0,ok_or_small_difference,0.0,43.0,51.0,72.0,17.0,U. S. Open Footbag Championships,2006.0
1143155263,Open Shred:30,3.0,3.0,open shred 30,Open Shred 30,3.0,3.0,ok_or_small_difference,0.0,43.0,51.0,72.0,17.0,U. S. Open Footbag Championships,2006.0
1143172220,Golf,3.0,3.0,golf,Golf,3.0,3.0,ok_or_small_difference,0.0,42.0,45.0,44.0,12.0,2006 Jersey Spike & Shred,2006.0
1143172220,Intermediate Doubles Net,3.0,3.0,intermediate doubles net,Intermediate Doubles Net,3.0,3.0,ok_or_small_difference,0.0,42.0,45.0,44.0,12.0,2006 Jersey Spike & Shred,2006.0
1143172220,Intermediate Freestyle Routines,3.0,3.0,intermediate freestyle routines,Intermediate Freestyle Routines,3.0,3.0,ok_or_small_difference,0.0,42.0,45.0,44.0,12.0,2006 Jersey Spike & Shred,2006.0
1143172220,Intermediate Shred 30,3.0,3.0,intermediate shred 30,Intermediate Shred 30,3.0,3.0,ok_or_small_difference,0.0,42.0,45.0,44.0,12.0,2006 Jersey Spike & Shred,2006.0
1143172220,Intermediate Singles Net,3.0,3.0,intermediate singles net,Intermediate Singles Net,3.0,3.0,ok_or_small_difference,0.0,42.0,45.0,44.0,12.0,2006 Jersey Spike & Shred,2006.0
1143172220,Open Doubles Net,3.0,3.0,open doubles net,Open Doubles Net,3.0,3.0,ok_or_small_difference,0.0,42.0,45.0,44.0,12.0,2006 Jersey Spike & Shred,2006.0
1143172220,Open Freestyle Routines,3.0,3.0,open freestyle routines,Open Freestyle Routines,3.0,3.0,ok_or_small_difference,0.0,42.0,45.0,44.0,12.0,2006 Jersey Spike & Shred,2006.0
1143172220,Open Singles Net,3.0,3.0,open singles net,Open Singles Net,3.0,3.0,ok_or_small_difference,0.0,42.0,45.0,44.0,12.0,2006 Jersey Spike & Shred,2006.0
1146789209,open singles freestyle,3.0,3.0,open singles freestyle,Open Singles Freestyle,3.0,3.0,ok_or_small_difference,0.0,22.0,15.0,11.0,3.0,East Coast Footbag Championships 2006,2006.0
1149763452,Open Team Freestyle,3.0,3.0,open team freestyle,Open Team Freestyle,3.0,3.0,ok_or_small_difference,0.0,57.0,195.0,140.0,16.0,8e OPEN de France de Footbag,2006.0
1149763452,Women's Freestyle,3.0,3.0,women freestyle,Women's Freestyle,3.0,3.0,ok_or_small_difference,0.0,57.0,195.0,140.0,16.0,8e OPEN de France de Footbag,2006.0
1149881200,FREESTYLE-AMATEUR,3.0,3.0,freestyle amateur,Freestyle-Amateur,3.0,3.0,ok_or_small_difference,0.0,72.0,49.0,40.0,11.0,Funtastik Summer Classic Tournament and Festival,2006.0
1149881200,FREESTYLE ? NOVICE,3.0,3.0,freestyle novice,Freestyle ? Novice,3.0,3.0,ok_or_small_difference,0.0,72.0,49.0,40.0,11.0,Funtastik Summer Classic Tournament and Festival,2006.0
1149881200,PRO DOUBLES NET,3.0,3.0,pro doubles net,Pro Doubles Net,3.0,3.0,ok_or_small_difference,0.0,72.0,49.0,40.0,11.0,Funtastik Summer Classic Tournament and Festival,2006.0
1149881200,PRO GOLF,3.0,3.0,pro golf,Pro Golf,3.0,3.0,ok_or_small_difference,0.0,72.0,49.0,40.0,11.0,Funtastik Summer Classic Tournament and Festival,2006.0
1149881200,SINGLES NET- NOVICE,3.0,3.0,singles net novice,Singles Net- Novice,3.0,3.0,ok_or_small_difference,0.0,72.0,49.0,40.0,11.0,Funtastik Summer Classic Tournament and Festival,2006.0
1158263300,Circle Contest,3.0,3.0,circle contest,Circle Contest,3.0,3.0,ok_or_small_difference,0.0,29.0,85.0,56.0,11.0,Zocha Jam 2006,2006.0
1158263300,Open Golf,3.0,3.0,open golf,Open Golf,3.0,3.0,ok_or_small_difference,0.0,29.0,85.0,56.0,11.0,Zocha Jam 2006,2006.0
1161167528,intermediate freestyle,3.0,3.0,intermediate freestyle,Intermediate Freestyle,3.0,3.0,ok_or_small_difference,0.0,11.0,34.0,42.0,6.0,German Footbag Championships 2006,2006.0
1161167528,women freestyle,3.0,3.0,women freestyle,Women Freestyle,3.0,3.0,ok_or_small_difference,0.0,11.0,34.0,42.0,6.0,German Footbag Championships 2006,2006.0
1163784775,Circle Contest Final,3.0,3.0,circle contest final,Circle Contest Final,3.0,3.0,ok_or_small_difference,0.0,31.0,423.0,269.0,19.0,2007 IFPA WORLD FOOTBAG CHAMPIONSHIPS,2007.0
1163784775,Mixed Doubles Freestyle,3.0,3.0,mixed doubles freestyle,Mixed Doubles Freestyle,3.0,3.0,ok_or_small_difference,0.0,31.0,423.0,269.0,19.0,2007 IFPA WORLD FOOTBAG CHAMPIONSHIPS,2007.0
1168634226,Open Shred:30,3.0,3.0,open shred 30,Open Shred:30,3.0,3.0,ok_or_small_difference,0.0,12.0,52.0,19.0,4.0,Todexon 8,2007.0
1176650845,Open Singles Net,3.0,5.0,open singles net,Open Singles Net,6.0,6.0,ok_or_small_difference,0.0,25.0,19.0,27.0,4.0,3rd New Jersey Spike and Shred,2007.0
1176844933,Open Golf,3.0,3.0,open golf,Open Golf,5.0,3.0,ok_or_small_difference,0.0,12.0,10.0,10.0,2.0,Texas Statewide Footbag Tournament 2007,2007.0
1177512537,Shred 30,3.0,3.0,shred 30,Shred 30,3.0,3.0,ok_or_small_difference,0.0,18.0,76.0,43.0,6.0,Championnats de France de Footbag,2007.0
1177512537,Team Freestyle,3.0,3.0,team freestyle,Team Freestyle,3.0,3.0,ok_or_small_difference,0.0,18.0,76.0,43.0,6.0,Championnats de France de Footbag,2007.0
1180496320,Mixed Doubles,3.0,3.0,mixed doubles,Mixed Doubles,3.0,3.0,ok_or_small_difference,0.0,17.0,15.0,14.0,4.0,20th Annual Vancouver Open Net Footbag Tournament,2007.0
1185458086,CIRCLE CONTEST,3.0,3.0,circle contest,Circle Contest,3.0,3.0,ok_or_small_difference,0.0,38.0,52.0,51.0,11.0,Footbagmania 3007 - Polish Footbag Championships,2007.0
1185458086,DOUBLES NET,3.0,3.0,doubles net,Doubles Net,3.0,3.0,ok_or_small_difference,0.0,38.0,52.0,51.0,11.0,Footbagmania 3007 - Polish Footbag Championships,2007.0
1185458086,OPEN DOUBLES FREESTYLE,3.0,3.0,open doubles freestyle,Open Doubles Freestyle,3.0,3.0,ok_or_small_difference,0.0,38.0,52.0,51.0,11.0,Footbagmania 3007 - Polish Footbag Championships,2007.0
1185458086,OPEN WOMAN FREESTYLE,3.0,3.0,open woman freestyle,Open Woman Freestyle,3.0,3.0,ok_or_small_difference,0.0,38.0,52.0,51.0,11.0,Footbagmania 3007 - Polish Footbag Championships,2007.0
1185458086,SINGLES NET,3.0,3.0,singles net,Singles Net,3.0,3.0,ok_or_small_difference,0.0,38.0,52.0,51.0,11.0,Footbagmania 3007 - Polish Footbag Championships,2007.0
1185556078,Intermediate Freestyle,3.0,3.0,intermediate freestyle,Intermediate Freestyle,3.0,3.0,ok_or_small_difference,0.0,24.0,61.0,39.0,7.0,Austrian Footbag Championships 2007,2007.0
1185556078,Open Doubles Freestyle,3.0,3.0,open doubles freestyle,Open Doubles Freestyle,3.0,3.0,ok_or_small_difference,0.0,24.0,61.0,39.0,7.0,Austrian Footbag Championships 2007,2007.0
1189467124,Open Mixed Doubles Net,3.0,3.0,open mixed doubles net,Open Mixed Doubles Net,3.0,3.0,ok_or_small_difference,0.0,15.0,27.0,24.0,3.0,Phoenix Open,2008.0
1190256479,Open Circle Contest,3.0,3.0,open circle contest,Open Circle Contest,3.0,3.0,ok_or_small_difference,0.0,21.0,55.0,13.0,4.0,1st Annual NYFA Freestyle Symposium,2007.0
1191627566,Intermediate circle,3.0,3.0,intermediate circle,Intermediate Circle,3.0,3.0,ok_or_small_difference,0.0,11.0,35.0,7.0,2.0,Cornell Footbag Jam 2,2007.0
1193783964,Intermediate Shred 30,3.0,3.0,intermediate shred 30,Intermediate Shred 30,3.0,3.0,ok_or_small_difference,0.0,47.0,134.0,100.0,19.0,U.S. Open Footbag Championships,2008.0
1193783964,Open Shred:30,3.0,3.0,open shred 30,Open Shred 30,5.0,3.0,ok_or_small_difference,0.0,47.0,134.0,100.0,19.0,U.S. Open Footbag Championships,2008.0
1193783964,Women's Shred 30,3.0,3.0,women shred 30,Women's Shred 30,3.0,3.0,ok_or_small_difference,0.0,47.0,134.0,100.0,19.0,U.S. Open Footbag Championships,2008.0
1194517448,Open Sick 3-Trick Contest,3.0,3.0,open sick 3 trick contest,Open Sick 3-Trick Contest,3.0,3.0,ok_or_small_difference,0.0,40.0,522.0,319.0,21.0,2008 IFPA WORLD FOOTBAG CHAMPIONSHIPS,2008.0
1194517448,Open Women's Shred:30,3.0,3.0,open women shred 30,Open Women's Shred:30,3.0,3.0,ok_or_small_difference,0.0,40.0,522.0,319.0,21.0,2008 IFPA WORLD FOOTBAG CHAMPIONSHIPS,2008.0
1195677906,Circle Competition,3.0,3.0,circle competition,Circle Competition,3.0,3.0,ok_or_small_difference,0.0,12.0,6.0,6.0,2.0,FC Footstar's 10th anniversary,2008.0
1195677906,Doubles Net,3.0,3.0,doubles net,Doubles Net,3.0,3.0,ok_or_small_difference,0.0,12.0,6.0,6.0,2.0,FC Footstar's 10th anniversary,2008.0
1195773772,Footbag Golf,3.0,3.0,footbag golf,Footbag Golf,3.0,3.0,ok_or_small_difference,0.0,33.0,49.0,30.0,9.0,Zocha Jam 2007,2007.0
1195773772,Open Doubles Freestyle,3.0,3.0,open doubles freestyle,Open Doubles Freestyle,3.0,3.0,ok_or_small_difference,0.0,33.0,49.0,30.0,9.0,Zocha Jam 2007,2007.0
1195773772,Open Doubles Net,3.0,3.0,open doubles net,Open Doubles Net,3.0,3.0,ok_or_small_difference,0.0,33.0,49.0,30.0,9.0,Zocha Jam 2007,2007.0
1195773772,Open Singles Freestyle,3.0,3.0,open singles freestyle,Open Singles Freestyle,3.0,3.0,ok_or_small_difference,0.0,33.0,49.0,30.0,9.0,Zocha Jam 2007,2007.0
1195773772,Open Singles Net,3.0,3.0,open singles net,Open Singles Net,3.0,3.0,ok_or_small_difference,0.0,33.0,49.0,30.0,9.0,Zocha Jam 2007,2007.0
1195773772,Open Women Freestyle,3.0,3.0,open women freestyle,Open Women Freestyle,3.0,3.0,ok_or_small_difference,0.0,33.0,49.0,30.0,9.0,Zocha Jam 2007,2007.0
1199106237,Women Singles Freestyle,3.0,3.0,women singles freestyle,Women Singles Freestyle,3.0,3.0,ok_or_small_difference,0.0,19.0,208.0,172.0,13.0,10th Annual IFPA European Footbag Championships,2008.0
1200325415,Circle,3.0,3.0,circle,Circle,3.0,3.0,ok_or_small_difference,0.0,22.0,19.0,15.0,5.0,Greater Rochester Area Shred Symposium 2008,2008.0
1201396433,Open Circle Contest,3.0,3.0,open circle contest,Open Circle Contest,3.0,3.0,ok_or_small_difference,0.0,20.0,32.0,11.0,4.0,Second Annual NYFA Freestyle Symposium,2008.0
1201396433,Open Sick 3-Trick,3.0,3.0,open sick 3 trick,Open Sick 3-Trick,3.0,3.0,ok_or_small_difference,0.0,20.0,32.0,11.0,4.0,Second Annual NYFA Freestyle Symposium,2008.0
1216849705,Net Doubles,3.0,3.0,net doubles,Net Doubles,3.0,3.0,ok_or_small_difference,0.0,18.0,47.0,31.0,7.0,Texas Statewide Tournament 2008,2008.0
1219405634,Doubles Freestyle Routines,3.0,3.0,doubles freestyle routines,Doubles Freestyle Routines,3.0,3.0,ok_or_small_difference,0.0,19.0,163.0,96.0,10.0,8th Annual Polish Footbag Championships 2008,2008.0
1219405634,Open Doubles Net,3.0,3.0,open doubles net,Open Doubles Net,3.0,3.0,ok_or_small_difference,0.0,19.0,163.0,96.0,10.0,8th Annual Polish Footbag Championships 2008,2008.0
1219405634,Open Single Net,3.0,3.0,open single net,Open Single Net,3.0,3.0,ok_or_small_difference,0.0,19.0,163.0,96.0,10.0,8th Annual Polish Footbag Championships 2008,2008.0
1220519679,Mixed doubles net,3.0,3.0,mixed doubles net,Mixed Doubles Net,3.0,3.0,ok_or_small_difference,0.0,10.0,21.0,21.0,2.0,Finnish Footbag Singles Net Championships,2008.0
1222687523,Women Singles Freestyle,3.0,2.0,women singles freestyle,Women Singles Freestyle,3.0,2.0,ok_or_small_difference,0.0,27.0,174.0,124.0,11.0,10e Open de France de Footbag,2008.0
1224962900,Circle Contest,3.0,3.0,circle contest,Circle Contest,3.0,3.0,ok_or_small_difference,0.0,36.0,96.0,50.0,11.0,Zocha Jam 2008,2008.0
1224962900,Doubles Freestyle,3.0,3.0,doubles freestyle,Doubles Freestyle,3.0,3.0,ok_or_small_difference,0.0,36.0,96.0,50.0,11.0,Zocha Jam 2008,2008.0
1224962900,Footbag Golf,3.0,3.0,footbag golf,Footbag Golf,3.0,3.0,ok_or_small_difference,0.0,36.0,96.0,50.0,11.0,Zocha Jam 2008,2008.0
1224962900,Intermediate Freestyle,3.0,3.0,intermediate freestyle,Intermediate Freestyle,3.0,3.0,ok_or_small_difference,0.0,36.0,96.0,50.0,11.0,Zocha Jam 2008,2008.0
1224962900,Singles Net,3.0,3.0,singles net,Singles Net,3.0,3.0,ok_or_small_difference,0.0,36.0,96.0,50.0,11.0,Zocha Jam 2008,2008.0
1224962900,Women Freestyle,3.0,3.0,women freestyle,Women Freestyle,3.0,3.0,ok_or_small_difference,0.0,36.0,96.0,50.0,11.0,Zocha Jam 2008,2008.0
1225370942,Open Cash Game Golf,3.0,3.0,open cash game golf,Open Cash Game Golf,3.0,3.0,ok_or_small_difference,0.0,11.0,25.0,25.0,2.0,Frankfurt Footbag Open - *Bembel Cup 2009*,2009.0
1226679678,Intermediate Doubles Net,3.0,3.0,intermediate doubles net,Intermediate Doubles Net,3.0,3.0,ok_or_small_difference,0.0,30.0,345.0,237.0,20.0,30th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS,2009.0
1226679678,Intermediate Singles Net,3.0,3.0,intermediate singles net,Intermediate Singles Net,3.0,3.0,ok_or_small_difference,0.0,30.0,345.0,237.0,20.0,30th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS,2009.0
1231432184,Intermediate Freestyle,3.0,3.0,intermediate freestyle,Intermediate Freestyle,3.0,3.0,ok_or_small_difference,0.0,12.0,48.0,63.0,6.0,Todexon 10,2009.0
1231432184,Open Doubles Freestyle,3.0,3.0,open doubles freestyle,Open Doubles Freestyle,3.0,3.0,ok_or_small_difference,0.0,12.0,48.0,63.0,6.0,Todexon 10,2009.0
1232474501,Mixed Doubles Net,3.0,3.0,mixed doubles net,Mixed Doubles Net,3.0,3.0,ok_or_small_difference,0.0,60.0,58.0,54.0,3.0,2009 Green Cup Presented by Chaos,2009.0
1233299407,Request Competition,3.0,3.0,request competition,Request Competition,3.0,3.0,ok_or_small_difference,0.0,31.0,50.0,32.0,9.0,2009 U.S. Open Freestyle Footbag Championships,2009.0
1233299407,Women's Circle,3.0,3.0,women circle,Women's Circle,6.0,3.0,ok_or_small_difference,0.0,31.0,50.0,32.0,9.0,2009 U.S. Open Freestyle Footbag Championships,2009.0
1233718528,Open Shred:30,3.0,3.0,open shred 30,Open Shred:30,3.0,3.0,ok_or_small_difference,0.0,18.0,17.0,17.0,4.0,The 7th Australian National Footbag Championships,2009.0
1235653935,Intermediate Doubles Net,3.0,3.0,intermediate doubles net,Intermediate Doubles Net,3.0,3.0,ok_or_small_difference,0.0,47.0,200.0,138.0,18.0,11th Annual IFPA European Footbag Championships - Strzelin,2009.0
1235653935,Intermediate Singles Net,3.0,3.0,intermediate singles net,Intermediate Singles Net,3.0,3.0,ok_or_small_difference,0.0,47.0,200.0,138.0,18.0,11th Annual IFPA European Footbag Championships - Strzelin,2009.0
1235653935,Open Mixed Doubles Freestyle,3.0,3.0,open mixed doubles freestyle,Open Mixed Doubles Freestyle,3.0,3.0,ok_or_small_difference,0.0,47.0,200.0,138.0,18.0,11th Annual IFPA European Footbag Championships - Strzelin,2009.0
1235653935,Open Request Contest,3.0,3.0,open request contest,Open Request Contest,3.0,3.0,ok_or_small_difference,0.0,47.0,200.0,138.0,18.0,11th Annual IFPA European Footbag Championships - Strzelin,2009.0
1235653935,Open Sick 3-Trick Final,3.0,3.0,open sick 3 trick final,Open Sick 3-Trick Final,3.0,3.0,ok_or_small_difference,0.0,47.0,200.0,138.0,18.0,11th Annual IFPA European Footbag Championships - Strzelin,2009.0
1235653935,Women's Doubles Net,3.0,3.0,women doubles net,Women's Doubles Net,3.0,3.0,ok_or_small_difference,0.0,47.0,200.0,138.0,18.0,11th Annual IFPA European Footbag Championships - Strzelin,2009.0
1239721441,Request Contest,3.0,3.0,request contest,Request Contest,3.0,3.0,ok_or_small_difference,0.0,7.0,24.0,22.0,4.0,End of Winter Jam,2009.0
