event_id,year,event_type,event_name,mirror_found,mirror_has_results,mirror_h2_div_count,mirror_parsed_div_count,mirror_placement_lines,stage2_div_count,stage2_placement_count,pf_placement_count,status,notes
1331667371,2012,net,Paris Net Battle 2,True,True,2,2,35,1,36,35,OK,unmatched_mirror_divs=[Open Singles Net; Open Doubles Net]
1333483324,2012,net,3rd biennial Helsinki Open Footbag Tournament,True,True,2,2,15,2,15,15,OK,
1335148163,2012,freestyle,2012 US Open Freestyle Footbag Championships,True,True,4,4,33,4,33,33,OK,
1335381794,2012,net,French Footbag Championships 2012,True,True,2,2,25,2,25,25,OK,
1335761071,2012,net,6to Torneo FootCamp,True,True,2,2,32,2,32,32,OK,
1335898356,2012,net,Turku Open 2012,True,True,2,2,10,2,10,10,OK,
1336988107,2012,mixed,12th Annual IFPA Polish Footbag Championships 2012,True,True,6,6,55,14,117,114,OK,
1337309613,2012,net,25th Annual Vancouver Open Footbag Championships,True,True,5,5,37,5,37,37,OK,
1337327565,2012,net,Akisphere,True,True,0,2,25,2,25,25,OK,
1337617980,2012,mixed,German Footbag Open (14th Annual German Footbag Championships),True,True,3,3,22,10,96,58,OK,
1337623340,2012,mixed,30th Annual East Coast Footbag Championships,True,True,3,3,10,5,36,36,OK,
1338821785,2012,net,Warsaw Footbag Open 2012,True,True,2,2,10,2,10,10,OK,
1339389008,2012,net,3ra Copa Venezuela,True,True,4,4,51,4,51,51,OK,
1344519313,2012,net,Fifth Annual Windy City Cup Footbag Net Championships,True,True,1,1,7,1,7,7,OK,
1344593549,2012,mixed,IFPA Austrian Footbag Champs 2012,True,True,6,6,40,8,52,52,OK,unmatched_mirror_divs=[Women's Singles Routines; Open Shred:30]
1344933824,2012,mixed,Acapulco Zocha Jam,True,True,2,2,6,5,29,29,OK,
1346947092,2012,mixed,6o Suramericano de Footbag,True,True,5,5,10,7,30,30,OK,unmatched_mirror_divs=[Open Singles Routines; Open Sick 3-Trick; Open Sick Trick]
1346948712,2012,mixed,1o Torneo Nacional de Footbag,True,True,3,3,15,3,19,22,OK,unmatched_mirror_divs=[Open Sick Trick]
1347475695,2012,net,Carnabal Footbag Contest,True,True,2,2,23,2,23,23,OK,
1348171585,2012,net,Texas State Footbag Championships 2012,True,True,0,0,4,1,4,4,OK,
1348929718,2012,net,4ta Copa Táchira de Footbag,True,True,2,2,24,2,24,23,OK,
1353085933,2012,net,RNH Contest 2012,True,True,2,2,15,2,15,15,OK,
1353223688,2012,mixed,Finnish Footbag Open,True,True,5,5,38,8,76,34,OK,
1327693335,2013,net,Kick Volley 04,True,True,2,2,11,2,11,11,OK,
1349043745,2013,mixed,15 Years FC Footstar,True,True,7,7,82,7,82,82,OK,
1353380057,2013,net,5ta Copa X-PRO,True,True,3,3,32,3,32,31,OK,
1354752474,2013,mixed,13e Open de France de Footbag,True,True,10,10,104,17,163,99,OK,
1357101984,2013,net,U.S. OPEN Footbag Net Championships 2013,True,True,7,7,41,7,38,33,OK,
1357206898,2013,freestyle,Todexon 14,True,True,5,5,35,5,34,34,OK,
1357231609,2013,net,Sixth Annual Windy City Cup Footbag Net Championships,True,True,2,2,20,2,20,20,OK,
1357234775,2013,net,2013 Mud Island Belt presented by Memphis Footworks,True,True,2,2,16,2,16,16,OK,
1357642226,2013,net,*Bembel Cup*,True,True,1,1,22,1,22,22,OK,
1358271250,2013,mixed,2013 Green Cup Presented by Chaos,True,True,5,5,44,5,40,40,OK,
1358964427,2013,net,JFK March Mayhem 2013,True,True,1,1,6,1,6,6,OK,
1360305756,2013,freestyle,2013 U.S. Open Freestyle Footbag Championships,True,True,2,2,16,2,16,0,OK,
1361207019,2013,worlds,34th IFPA WORLD FOOTBAG CHAMPIONSHIPS,True,True,16,16,205,16,199,199,OK,
1361239371,2013,net,Copa San Sebastián,True,True,2,2,17,2,16,15,OK,
1361239920,2013,net,FOOTCAMP 2013,True,True,2,2,22,2,21,21,OK,
1362598500,2013,net,Akisphere,True,True,3,3,34,3,34,34,OK,
1362657553,2013,mixed,15th Annual IFPA European Footbag Championships,True,True,4,4,57,4,54,54,OK,
1362915311,2013,net,Turku Open Tuanament,True,True,2,2,15,2,15,15,OK,
1363551565,2013,net,4th annual Helsinki Open Footbag Tournament,True,True,2,2,20,2,20,20,OK,
1366240051,2013,net,4ta. Copa Ciencias,True,False,0,0,0,2,28,19,MIRROR_NO_RESULTS,
1366375326,2013,mixed,WSF Stare Babice Footbag Jam 2013,True,True,1,1,6,4,36,36,OK,
1367327351,2013,mixed,31 Annual East Coast Footbag Championships,True,True,4,4,20,4,20,20,OK,
1368559562,2013,net,4ta Copa Venezuela,True,True,2,2,39,2,39,36,OK,
1369141018,2013,net,Burgas Summer Footbag Jam V,True,True,2,2,13,2,11,9,OK,
1369864929,2013,net,Paris Net Battle 3,True,True,1,1,7,1,7,7,OK,
1370276202,2013,net,Swiss Footbag Open & Championships,True,True,3,3,35,3,35,35,OK,
1371821574,2013,freestyle,Swiss Jam Zürich,True,True,4,4,37,4,37,37,OK,
1374570632,2013,freestyle,17th Annual Finnish Footbag Open,True,True,4,4,46,7,63,63,OK,unmatched_mirror_divs=[Open Circle Contest]
1376036018,2013,mixed,13th Annual Polish Footbag Championships 2013,True,True,2,2,17,13,117,117,OK,
1377192359,2013,mixed,15th Annual German Footbag Championships & Open,True,True,2,2,34,8,83,35,OK,
1378666423,2013,freestyle,Danish Footbag Open,True,True,0,8,62,4,54,54,DIVS_MISSING,unmatched_mirror_divs=[Pool A; Pool B; Pool C]
1378821205,2013,net,Championnat de France de Footbag 2013,True,True,2,2,27,2,27,26,OK,
1378928859,2013,net,5º Copa Táchira,True,True,2,2,19,2,19,19,OK,
1379414806,2013,freestyle,Czech Footbag Championships,True,True,0,2,16,3,17,17,OK,
1382778441,2013,mixed,Austrian Footbag Championships 2013,True,True,0,0,38,7,38,38,OK,
1383076667,2014,net,Sweet Six-Teen - Footstar B-Day 2014,True,True,2,2,33,2,33,33,OK,
1386623061,2014,freestyle,U. S. Open Footbag Championships 2014,True,True,6,6,30,6,24,24,OK,
1389338303,2014,mixed,16th Annual IFPA European Footbag Championships,True,True,6,6,88,6,88,88,OK,
1389613723,2014,freestyle,Swiss Jam Zürich,True,True,3,3,15,3,15,15,OK,
1389730147,2014,mixed,Todexon 15,True,True,6,6,39,5,33,36,OK,
1391176125,2014,net,Mud Island Belt 2014,True,True,2,2,12,2,12,12,OK,
1391189882,2014,worlds,35th IFPA WORLD FOOTBAG CHAMPIONSHIPS,True,True,18,18,255,18,246,246,OK,
1392497284,2014,freestyle,3rd Czech Footbag Freestyle Meeting,True,True,0,1,4,1,4,4,OK,
1393451254,2014,mixed,bulgarian open footbag jam part 24,True,True,0,0,23,3,23,23,OK,
1393501611,2014,net,Bembel Cup 2014,True,True,1,1,14,1,14,14,OK,
1394621886,2014,net,Paris Net Battle 2014,True,True,1,1,5,1,5,5,OK,
1394742347,2014,net,Seventh Annual Windy City Cup Footbag Net Championships,True,True,0,0,25,3,25,25,OK,
1394773593,2014,mixed,2014 Green Cup Presented by Chaos,True,True,6,6,42,5,39,39,OK,unmatched_mirror_divs=[Open Sick 3-Trick]
1399929003,2014,net,2da Copa Bobston de Footbag Net individual,True,True,1,1,3,2,10,10,OK,unmatched_mirror_divs=[Open Singles Net]
1401113913,2014,net,16th Annual German Footbag Open,True,True,3,3,22,3,22,22,OK,
1401624489,2014,net,5th annual Helsinki Open Footbag Tournament,True,True,2,2,12,2,12,0,OK,
1403287103,2014,net,Akisphere,True,True,2,2,18,2,18,18,OK,
1404123889,2014,net,Burgas Summer Footbag Jam VI,True,True,2,2,11,2,11,11,OK,
1405875596,2014,mixed,32nd Annual East Coast Footbag Championships,True,True,6,6,50,8,41,42,OK,
1406219099,2014,mixed,14th Annual Polish Footbag Championships 2014,True,True,10,10,44,20,93,49,OK,
1407335213,2014,mixed,Swiss Footbag Open,True,True,5,5,46,5,46,46,OK,
1412859519,2014,net,15th Anniversary of RNH Footbag (RNH Contest 2014),True,True,2,2,22,2,22,22,OK,
1413607134,2014,net,18th Annual Finnish Footbag Open,True,True,2,2,28,2,28,28,OK,
1417000778,2014,net,RNH Winter Contest 2014,True,True,0,0,13,2,13,13,OK,
1408070192,2015,freestyle,New Year's Footbag Jam,True,False,0,0,0,1,1,0,MIRROR_NO_RESULTS,
1415986036,2015,freestyle,Todexon 16,True,True,0,6,23,4,22,22,DIVS_MISSING,unmatched_mirror_divs=[Big1; Junior Contest]
1417735560,2015,worlds,36th IFPA WORLD FOOTBAG CHAMPIONSHIPS,True,True,21,21,285,21,273,268,OK,
1417958417,2015,net,17th Annual IFPA European Footbag Championships,True,True,3,3,58,3,58,58,OK,
1418127354,2015,net,Bembel Cup 2015 and 15 Years FrankfurtFootbag,True,True,3,3,25,3,25,25,OK,
1420195881,2015,net,17th FC Footstar anniversary,True,True,2,2,24,2,24,23,OK,
1421069713,2015,net,Bulgarian Open Footbag Jam,True,True,2,2,11,2,11,10,OK,
1421271111,2015,net,8th Annual Windy City Cup Footbag Net Championships,True,True,2,2,19,2,19,19,OK,
1422386917,2015,net,2015 Mud Island Belt presented by Memphis Footworks,True,True,2,2,16,2,16,16,OK,
1423020874,2015,net,7ma Copa X-PRO,True,True,2,2,40,2,40,39,OK,
1425372477,2015,mixed,U.S. Open Footbag Championships 2015,True,True,7,7,37,7,37,32,OK,
1427144456,2015,net,Lake Erie Footbag Tournament,True,True,2,2,10,2,10,10,OK,
1429205408,2015,freestyle,"Stanford Footbag presents: ""Cardinal Cup"" Freestyle",True,False,0,0,0,0,0,0,MIRROR_NO_RESULTS,
1430582557,2015,net,5ta Copa Venezuela,True,True,2,2,25,2,25,25,OK,unmatched_mirror_divs=[Open Singles Net; Open Doubles Net]
1430596760,2015,net,Akisphere 2015,True,True,2,2,8,2,8,8,OK,
1431288258,2015,net,Turku Open,True,True,2,2,10,2,10,10,OK,
1432901754,2015,net,Championnat de France de Footbag 2015,True,True,2,2,25,2,25,25,OK,
1435110091,2015,mixed,33rd Annual East Coast Footbag Championships,True,True,1,1,4,8,33,32,OK,
1435784719,2015,net,The Perpetual Flame Footbag Net Challenge,True,False,0,0,0,2,38,34,MIRROR_NO_RESULTS,
1436878168,2015,mixed,19th Annual Finnish Footbag Open (FFA 20th anniversary special edition),True,True,0,0,37,4,37,37,OK,
1438626750,2015,mixed,Swiss Footbag Open,True,True,6,6,38,6,38,38,OK,
1439332196,2015,mixed,XV IFPA Polish Footbag Championships,True,True,0,9,59,12,58,58,OK,unmatched_mirror_divs=[Big One; Most Rippin Run]
1444911632,2015,mixed,17th Annual German Footbag Open,True,True,0,8,62,8,62,62,OK,
1445178271,2015,freestyle,Austrian Footbag Championships 2015,True,True,0,3,16,3,16,16,OK,
1449217972,2015,net,2015 Finnish Footbag Championships in Singles Net,True,True,0,0,8,1,8,8,OK,
1446571794,2016,net,FC Footstar's 18th Anniversary,True,True,0,0,27,2,27,27,OK,
1447494731,2016,net,Lake Erie Footbag Tournament,True,True,2,2,9,2,8,0,OK,unmatched_mirror_divs=[Open Doubles Routines]
1449259560,2016,worlds,37th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS 2016,True,True,8,8,134,13,167,226,OK,
1453384342,2016,net,Bembel Cup 2016,True,True,0,0,16,3,15,15,OK,
1454371285,2016,net,2016 Mud Island Belt presented by Memphis Footworks,True,True,0,0,6,2,6,6,OK,
1455047000,2016,net,9th Annual Windy City Cup Footbag Net Championships,True,True,0,0,13,2,13,13,OK,
1458125752,2016,net,Bulgaria Footbag Open,True,True,0,0,12,2,12,12,OK,
1458170459,2016,net,RNH Contest 2016,True,True,1,1,8,1,8,8,OK,
1458772302,2016,net,U.S. Open Footbag Net Championships 2016,True,False,0,0,0,7,38,38,MIRROR_NO_RESULTS,
1459426362,2016,net,Championnat de France de Footbag 2016,True,True,2,2,30,2,30,30,OK,
1460640850,2016,mixed,18th Annual IFPA European Footbag Championships 2016,True,True,0,10,96,10,96,85,OK,
1461077179,2016,net,Zocha Jam 2016,True,True,0,0,5,1,5,5,OK,
1463511970,2016,net,Akisphere 2016,True,True,0,0,18,2,18,18,OK,
1464967908,2016,freestyle,34th Annual East Coast Footbag Championships,True,True,0,3,23,7,23,23,OK,
1466891959,2016,net,Swiss Footbag Open 2016,True,True,0,0,25,3,25,25,OK,
1466942562,2016,mixed,18th Annual German Footbag Open,True,True,0,2,68,6,48,48,MODERATE_LOSS,unmatched_mirror_divs=[Seeding]
1467142686,2016,mixed,16th Annual Polish Footbag Championships,True,True,0,11,49,9,47,44,DIVS_MISSING,unmatched_mirror_divs=[Big 1; Rippin Run]
1471407009,2016,net,20th Annual Finnish Footbag Open,True,True,0,0,5,1,5,5,OK,
1473853257,2016,mixed,Malopolska Footbag Championships 2016 // Mistrzostwa Ma³opolski w Zo¶kê 2016,True,True,0,5,43,5,42,41,OK,
1473932659,2016,freestyle,Austrian Footbag Championships 2016,True,True,0,0,22,4,18,18,OK,
1471686537,2017,worlds,38th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS 2017,True,True,4,4,52,14,125,125,OK,
1485520697,2017,net,Bembel Cup 2017,True,True,0,2,12,2,12,12,OK,
1485863923,2017,mixed,17th Annual Polish Footbag Championships,True,True,0,11,104,11,100,102,OK,unmatched_mirror_divs=[Big 1]
1485967222,2017,net,2017 Mud Belt Presented by Memphis Footworks,True,True,0,0,13,2,13,13,OK,
1485970612,2017,net,Akisphere 2017,True,True,0,0,17,2,17,17,OK,
1486654923,2017,net,RNH Contest,True,False,0,0,0,1,7,7,MIRROR_NO_RESULTS,
1487797845,2017,mixed,19th Annual IFPA European Footbag Championships,True,True,0,5,217,11,167,167,MODERATE_LOSS,
1487800738,2017,net,Stara Zagora Footbag Jam 2017,True,True,0,0,6,1,6,6,OK,
1488957997,2017,mixed,Swiss Footbag Open 2017,True,True,0,0,44,5,44,44,OK,
1489248474,2017,net,Lake Erie Footbag Tournament,True,True,0,0,12,2,11,1,OK,
1492354286,2017,net,Tenth Annual Windy City Cup Footbag Net Championships,True,True,0,0,14,2,14,14,OK,
1497678985,2017,net,Championnat de France de Footbag 2017,True,True,0,0,27,2,27,27,OK,
1498568502,2017,freestyle,Austrian Footbag Championships 2017,True,True,0,0,15,2,15,15,OK,
1499025778,2017,mixed,19th Annual German Footbag Championships 2017,True,True,0,0,71,6,71,71,OK,
1499168069,2017,net,Bulgarian Footbag Championships 2017,True,True,0,0,14,2,13,13,OK,
1502929111,2017,mixed,35th Annual East Coast Footbag Championships,True,True,0,6,20,6,19,20,OK,
1509295388,2017,net,Finnish Footbag Net Championships,True,True,0,0,9,2,9,9,OK,
1509295589,2017,freestyle,Finnish Freestyle Footbag Championships,True,True,0,0,8,2,8,8,OK,
1502997442,2018,net,Lake Erie Footbag Tournament & Freestyle Jam,True,True,0,0,24,3,24,24,OK,
1515176008,2018,net,Copa Medellin De Footbag,True,True,0,0,12,2,12,12,OK,
1516978874,2018,net,RNH Contest 2018,True,True,0,0,26,1,13,12,MODERATE_LOSS,
1518200935,2018,freestyle,20th Annual IFPA European Footbag Championships,True,True,0,10,101,10,101,100,OK,
1519215398,2018,worlds,39th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS 2018,True,True,1,1,23,16,161,161,OK,
1519233007,2018,net,Bulgarian Footbag Championships 2018,True,True,0,0,13,2,12,12,OK,
1520348349,2018,net,2018 Mud Belt presented by Memphis Footworks,True,True,0,1,11,2,10,10,OK,unmatched_mirror_divs=[Results]
1520596747,2018,net,Championnat de France de footbag 2018,True,True,0,0,18,2,18,18,OK,
1524683077,2018,freestyle,36th Annual East Coast Footbag Championships,True,True,0,6,21,6,21,21,OK,unmatched_mirror_divs=[Open Freestyle Routines (2-minute choreographed performance)]
1526035381,2018,net,Bembel Cup 2018 - 10th Anniversary,True,True,0,0,8,1,8,8,OK,
1526583313,2018,net,Refaski Cup 2018,True,True,0,1,6,1,6,6,OK,
1526588580,2018,net,Akisphere 2018,True,True,0,0,34,3,34,34,OK,
1527557123,2018,mixed,Suramericano de Footbag Net y Freestyle,True,True,0,0,15,3,15,16,OK,
1531284609,2018,mixed,XVIII Polish Footbag Championships - Krakow 2018,True,True,0,11,96,11,96,96,OK,unmatched_mirror_divs=[Overall Polish Freestyle]
1531311472,2018,net,Open de France 2018,True,True,0,0,15,2,15,15,OK,
1533246739,2018,mixed,Swiss Footbag Open,True,False,0,0,0,6,37,37,MIRROR_NO_RESULTS,
1536221908,2018,freestyle,Austrian Footbag Championships 2018,True,True,0,0,23,3,23,15,OK,
1537521152,2018,mixed,Footbag Finnish Open,True,True,0,0,19,5,19,19,OK,
1537994275,2018,freestyle,2o Torneo Nacional de Footbag,True,True,0,2,18,3,18,20,OK,unmatched_mirror_divs=[Big One Resultados]
1539024211,2018,freestyle,2018 US Freestyle Footbag Open,True,True,0,3,16,3,16,16,OK,
1529239199,2019,mixed,Lake Erie Footbag Tournament,True,True,0,2,46,10,48,44,OK,
1547415984,2019,worlds,40th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS 2019,True,True,0,0,298,22,294,294,OK,
1547720079,2019,net,Open de France 2019,True,True,0,0,22,2,22,22,OK,
1549597969,2019,freestyle,4ta Copa BoBston de Footbag 2019,True,True,0,0,14,3,14,16,OK,
1551207285,2019,net,RNH Contest 2019,True,True,0,0,9,1,9,9,OK,
1552865692,2019,mixed,37th Annual East Coast Footbag Championships,True,True,0,8,32,8,32,32,OK,
1555631351,2019,mixed,US Open Footbag Championships 2019,True,True,0,0,47,7,47,45,OK,
1556306551,2019,net,Akisphere 2019,True,True,0,0,30,3,30,30,OK,
1556730450,2019,net,I. Basque Tournament of Footbag (Doubles),True,True,0,1,3,1,3,3,OK,unmatched_mirror_divs=[Event Details]
1557144269,2019,net,11th Bembel Cup 2019 - a jam with friends,True,True,0,3,20,2,12,12,MODERATE_LOSS,unmatched_mirror_divs=[Seeding; Results; Results]
1557331196,2019,net,Mud Belt Presented by Memphis Footworks,True,True,0,0,5,2,5,5,OK,
1562271704,2019,freestyle,Ohio Footbag Jam,True,False,0,0,0,0,0,0,MIRROR_NO_RESULTS,
1564005204,2019,net,I. Ereaga Footbag Net Tournament (Doubles) 2019,True,True,0,0,5,1,4,1,OK,
1566500647,2019,net,I. Basque Tournament of Footbag Net (Individual),True,True,0,0,7,1,6,5,OK,
1566532030,2019,mixed,German Footbag Open 2019,True,True,0,0,66,7,65,65,OK,
1567551985,2019,mixed,XIX Polish Footbag Championships - Krakow 2019,True,True,0,14,81,13,74,68,OK,unmatched_mirror_divs=[Big 1]
1568289502,2019,net,Bulgarian Footbag Open Vol.2,True,True,0,4,22,2,12,12,MODERATE_LOSS,unmatched_mirror_divs=[Games; Winners; Games]
1568692191,2019,mixed,MedeJam de Footbag 2019,True,True,0,2,18,3,19,18,OK,unmatched_mirror_divs=[Big One Resultados]
1568961264,2019,net,RNH Footbag 20th Anniversary,True,True,0,0,35,3,35,16,OK,
1572864719,2019,net,19th Czech Footbag Net Championships,True,True,0,2,7,2,7,7,OK,
1574365921,2019,net,Basque Open Footbag Net Tournament (Doubles),True,True,0,0,5,1,4,3,OK,
1575361225,2019,freestyle,Austrian Footbag Championships + XMAS Jam 2019,True,True,0,1,5,1,5,5,OK,
1576342966,2019,mixed,Footbag Finnish Open,True,True,0,1,17,4,17,17,OK,unmatched_mirror_divs=[Full results]
1580328152,2020,net,Bulgarian Footbag Championships 2020,True,False,0,0,0,2,6,6,MIRROR_NO_RESULTS,
1584223469,2020,net,II.Basque Tournament of Footbag (Net - Individual),True,True,0,0,3,1,3,3,OK,
1593340253,2020,net,I.Bilbao Tournament (Doubles - Net),True,True,0,0,5,1,5,4,OK,
1595872698,2020,net,Czech Footbag Championships,True,True,0,2,12,2,12,12,OK,
1596587110,2020,mixed,38th Annual East Coast Footbag Championships,True,True,0,5,19,6,19,19,OK,
1598616506,2020,net,II. Basque Tournament of Footbag Net (Individual),True,True,0,0,10,1,8,8,OK,
1600984774,2020,mixed,XX Polish Footbag Championships - Warsaw 2020,True,False,0,0,0,6,44,44,MIRROR_NO_RESULTS,
1628025851,2020,net,Akisphere 2020,True,True,0,0,21,3,21,21,OK,
1614772897,2021,net,Bulgarian Footbag Open 2021,True,True,0,0,8,2,8,8,OK,
1617902706,2021,net,III.Basque Tournament of Footba Net (Individual),True,True,0,0,6,1,5,5,OK,
1623054449,2021,freestyle,2021 IFPA Online World Footbag Freestyle Championships,True,False,0,0,0,4,27,44,MIRROR_NO_RESULTS,
1624971880,2021,net,21st IFPA European Footbag Net Championships,True,True,0,2,37,2,32,32,OK,
1625854837,2021,freestyle,39th Annual East Coast Footbag Championships,True,True,0,2,12,4,11,11,OK,
1628024472,2021,net,Czech Footbag Net Championships,True,True,0,2,10,2,10,10,OK,
1628025574,2021,net,Akisphere 2021,True,True,0,0,26,3,26,26,OK,
1628596712,2021,net,II. Basque Tournament of Footbag Net (Doubles),True,True,0,0,2,1,2,2,OK,
1634665636,2021,mixed,XXI Polish Footbag Championships - Warsaw 2021,True,True,0,5,37,7,36,36,OK,unmatched_mirror_divs=[Overall]
1634938934,2021,net,II.Basque Open Footbag Net Tournament (Doubles),True,True,0,0,6,1,4,4,MODERATE_LOSS,
1635599636,2021,net,Refaski Cup 2021,True,True,0,2,10,2,10,10,OK,
1643478787,2021,net,24th Annual Footbag Finnish Open,True,True,2,2,9,2,9,9,OK,
1565425638,2022,mixed,Swiss Footbag Open 2022,True,True,0,0,31,5,31,31,OK,
1645025950,2022,net,Cracow Net Jam 3,True,True,0,2,9,2,9,9,OK,
1645621833,2022,net,IV.Basque Tournament of Footbag Net (Individual),True,True,0,1,13,2,10,10,MODERATE_LOSS,unmatched_mirror_divs=[Here the results]
1646387871,2022,worlds,41st IFPA WORLD FOOTBAG CHAMPIONSHIPS 2022,True,True,5,5,61,13,118,120,OK,unmatched_mirror_divs=[Women's Singles Net; Women's Doubles Net]
1646855336,2022,net,22nd Annual IFPA European Footbag Championships,True,True,3,3,51,3,51,51,OK,
1647508742,2022,net,Open de France de Footbag 2022,True,True,0,0,26,4,26,26,OK,
1649177702,2022,mixed,40th Annual East Coast Footbag Championships,True,True,0,0,16,4,16,16,OK,
1649326445,2022,net,Czech Footbag Championships 2022,True,True,0,2,7,2,7,7,OK,
1653152207,2022,net,Akisphere 2022,True,True,0,1,19,3,19,18,OK,unmatched_mirror_divs=[Results]
1653647467,2022,net,I. Elorrieta Tournament of Footbag Net (Basque Country),True,True,0,0,5,1,4,4,OK,
1657486956,2022,net,II. Ereaga Tournament of Footbag Net,True,True,0,1,5,1,4,4,OK,unmatched_mirror_divs=[Here the results]
1667566506,2022,net,Refaski Cup 2022,True,True,0,2,11,2,13,13,OK,
1668541701,2022,mixed,XXII Polish Footbag Championships - Warsaw 2022,True,True,6,6,47,6,47,44,OK,
1669556651,2022,net,III.Basque Tournament of Footbag Net (Doubles),True,True,0,0,5,1,4,4,OK,
1664206719,2023,mixed,2023 US Open,True,True,0,4,27,7,29,0,OK,"unmatched_mirror_divs=[Special thanks to; Circle, First place; Routines, First place]"
1673723574,2023,net,Bulgarian Footbag Open 2023,True,True,0,0,10,2,10,9,OK,
1677285621,2023,net,V. Basque Tournament of Footbag Net (Individual),True,True,0,0,8,1,7,6,OK,
1677937557,2023,net,13th Bembel Cup 2023,True,True,0,0,11,1,11,9,OK,
1678957450,2023,worlds,42nd Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS 2023,True,True,9,9,93,14,141,141,OK,
1686926080,2023,net,Akisphere,True,True,0,0,29,3,29,29,OK,
1688144863,2023,mixed,41st Annual East Coast Footbag Championships,True,True,0,0,19,4,17,17,OK,
1690897570,2023,net,IV.Basque Tournament of Footbag Net (Doubles),True,True,0,0,3,1,3,3,OK,
1692508794,2023,net,Bulgarian Footbag Championships,True,True,0,0,6,2,6,6,OK,
1694170899,2023,mixed,XXIII Polish Footbag Championships - Warsaw 2023,True,True,0,0,88,8,85,79,OK,
1694868513,2023,mixed,German Footbag Open 2023,True,True,0,0,27,3,26,26,OK,
1695501837,2023,net,Czech Footbag Championships 2023,True,True,0,2,10,2,10,10,OK,
1697391704,2023,freestyle,23rd IFPA European Footbag Championships 2023,True,True,0,13,81,13,81,81,OK,
1699593640,2023,net,8vo Suramericano Footbag Net 2023,True,True,0,0,51,4,50,48,OK,
1699709080,2023,net,Refaski Cup 2023 aneb JINDRA Kicks with us,True,True,0,2,12,2,12,12,OK,
1700920831,2023,net,Finnish Footbag Open 2023,True,True,0,0,15,2,15,15,OK,
1706036811,2024,worlds,43rd Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS 2024,True,True,0,0,168,18,168,167,OK,
1706536250,2024,freestyle,14th Bembel Cup 2024 - a jam with friends,True,True,0,0,3,1,12,12,OK,
1709070838,2024,net,Swiss Footbag Open 2024,True,True,0,0,25,5,27,27,OK,
1709496969,2024,net,Open de France de Footbag 2024,True,True,0,0,19,2,19,19,OK,
1711181388,2024,net,Bulgarian Footbag Open 2024,True,True,0,2,9,2,8,8,OK,
1711182054,2024,net,24th IFPA European Footbag Championships,True,True,0,0,21,2,21,21,OK,
1713276656,2024,net,1era Copa Footbag Net - Altos Mirandinos,True,True,0,0,27,2,26,26,OK,
1719166875,2024,net,Akisphere 2024,True,True,0,4,31,4,31,31,OK,
1721038326,2024,net,RNH Contest 2024,True,True,0,0,22,2,22,22,OK,
1721320739,2024,mixed,42nd Annual East Coast Footbag Championships,True,True,0,4,21,4,21,21,OK,
1721817655,2024,net,VI. Basque Tournament of Footbag Net (Individual),True,True,0,1,8,1,8,6,OK,unmatched_mirror_divs=[Results]
1721923932,2024,net,V.Basque Tournament of Footbag Net (Doubles),True,True,0,1,4,1,3,3,MODERATE_LOSS,unmatched_mirror_divs=[These were the results]
1722339396,2024,net,Czech Footbag champioships 2024,True,True,0,0,9,2,9,9,OK,
1727756195,2024,freestyle,24th Polish Footbag Championships - Krakow 2024,True,True,0,10,64,9,63,60,OK,unmatched_mirror_divs=[STREET]
1728058298,2024,net,Memorial Jindra Smoly - Refaski Cup 10,True,True,0,2,7,2,7,7,OK,
1728384115,2024,net,I. Santutxu Tournament of Footbag (Net),True,True,0,0,4,1,4,4,OK,
1730420667,2024,net,5ta Copa Bobston de Footbag Net,True,True,0,0,11,2,11,11,OK,
1733755410,2024,net,Segunda 'Copa Perpetual Flame',True,True,0,1,8,1,8,8,OK,"unmatched_mirror_divs=[Cup, held in Caracas, Venezuela]"
1736265216,2025,net,Footbag Finnish Open 2024,True,True,0,1,5,1,5,5,OK,
1737312020,2025,freestyle,Canadian Closed,True,True,0,0,2,1,1,0,MODERATE_LOSS,
1738446800,2025,mixed,US Open Footbag Championships,True,False,0,0,0,10,60,60,MIRROR_NO_RESULTS,
1739036206,2025,net,Bulgarian Footbag Open 2025,True,True,0,0,16,2,16,6,OK,
1740391168,2025,freestyle,25th IFPA European Footbag Championships 2025,True,True,0,8,42,8,60,57,OK,
1740419380,2025,net,Swiss Footbag Open 2025,True,True,0,0,40,5,42,41,OK,
1741024635,2025,worlds,44th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS 2025,True,True,0,0,211,21,209,205,OK,
1742511366,2025,net,VII.Basque Tournament of Footbag Net (Individual),True,True,0,0,11,1,9,7,OK,
1745298933,2025,net,Czech Footbag champioships 2025,True,True,0,0,8,2,8,8,OK,
1745686591,2025,net,Footbag Finnish Open 2024 - Singles Net,True,True,0,0,8,1,7,6,OK,
1746737817,2025,net,Akisphere 2025,True,True,0,0,22,3,22,21,OK,
1749326277,2025,mixed,Footbag Finnish Open,True,True,0,0,30,7,29,29,OK,
1750356087,2025,mixed,43rd Annual East Coast Footbag Championships,True,True,0,6,28,6,28,28,OK,
