person_id,person_canon,trick_canon,trick_type,mentions,direct_mentions,context_window_mentions,first_year,last_year,event_count,sample_event,sample_line
6d948954-90cb-5446-9a60-9d4ca0ef4734,Filip Wojcik,ducking,style_term,1,0,1,2018,2018,1,39th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS 2018,Fairy Ducking Legover>Phoenix>Blurry Whirl
6d948954-90cb-5446-9a60-9d4ca0ef4734,Filip Wojcik,osis,full_trick,1,1,0,2016,2016,1,18th Annual IFPA European Footbag Championships 2016,5. Filip Wójcik (Phasing Osis > Blurry Whip > Torque Srew)
6d948954-90cb-5446-9a60-9d4ca0ef4734,Filip Wojcik,stepping,style_term,1,1,0,2014,2014,1,35th IFPA WORLD FOOTBAG CHAMPIONSHIPS,6. Filip Wójcik (Poland) - phoenix > stepping same-side legover > dimwalk
6d948954-90cb-5446-9a60-9d4ca0ef4734,Filip Wojcik,torque,full_trick,1,1,0,2016,2016,1,18th Annual IFPA European Footbag Championships 2016,5. Filip Wójcik (Phasing Osis > Blurry Whip > Torque Srew)
0539e096-7911-5237-8814-b514ed5442e2,Fletcher Funk,butterfly,full_trick,1,1,0,2006,2006,1,U. S. Open Footbag Championships,3. Fletcher Funk (Zulu Butterfly)
0539e096-7911-5237-8814-b514ed5442e2,Fletcher Funk,ducking clipper,full_trick,1,1,0,2006,2006,1,U. S. Open Footbag Championships,1. Fletcher Funk (Ripwalk-Ducking Clipper-Whirl)
0539e096-7911-5237-8814-b514ed5442e2,Fletcher Funk,ripwalk,full_trick,1,1,0,2006,2006,1,U. S. Open Footbag Championships,1. Fletcher Funk (Ripwalk-Ducking Clipper-Whirl)
0539e096-7911-5237-8814-b514ed5442e2,Fletcher Funk,whirl,full_trick,1,1,0,2006,2006,1,U. S. Open Footbag Championships,1. Fletcher Funk (Ripwalk-Ducking Clipper-Whirl)
d31e8ab0-0924-5e2c-b3f8-560279e37c9a,Franck Rémy,barfly,full_trick,1,1,0,2003,2003,1,RNH Contest 2003,2. Franck Rémy (75 ADDS) : Stepping Eclipse > Osis > Barfly
d31e8ab0-0924-5e2c-b3f8-560279e37c9a,Franck Rémy,blur,full_trick,1,0,1,2006,2006,1,8e OPEN de France de Footbag,Blur > Tripwalk > Blurriest
d31e8ab0-0924-5e2c-b3f8-560279e37c9a,Franck Rémy,blurriest,full_trick,1,0,1,2006,2006,1,8e OPEN de France de Footbag,Blur > Tripwalk > Blurriest
d31e8ab0-0924-5e2c-b3f8-560279e37c9a,Franck Rémy,blurry whirl,full_trick,1,0,1,2006,2006,1,8e OPEN de France de Footbag,Pixie Whirl > Blurry Whirl > PS Whirl
d31e8ab0-0924-5e2c-b3f8-560279e37c9a,Franck Rémy,eclipse,full_trick,1,1,0,2003,2003,1,RNH Contest 2003,2. Franck Rémy (75 ADDS) : Stepping Eclipse > Osis > Barfly
d31e8ab0-0924-5e2c-b3f8-560279e37c9a,Franck Rémy,osis,full_trick,1,1,0,2003,2003,1,RNH Contest 2003,2. Franck Rémy (75 ADDS) : Stepping Eclipse > Osis > Barfly
d31e8ab0-0924-5e2c-b3f8-560279e37c9a,Franck Rémy,pixie,style_term,1,0,1,2006,2006,1,8e OPEN de France de Footbag,Pixie Whirl > Blurry Whirl > PS Whirl
d31e8ab0-0924-5e2c-b3f8-560279e37c9a,Franck Rémy,stepping,style_term,1,1,0,2003,2003,1,RNH Contest 2003,2. Franck Rémy (75 ADDS) : Stepping Eclipse > Osis > Barfly
ec487576-891e-5f91-8652-420c0930a1d1,François Perreault,ducking butterfly,full_trick,1,0,1,2001,2001,1,L'Hivernal (The Windchill) Footbag Tournament,-Gabriel Gaudette with Pixie Ducking Butterfly
ec487576-891e-5f91-8652-420c0930a1d1,François Perreault,pixie,style_term,1,0,1,2001,2001,1,L'Hivernal (The Windchill) Footbag Tournament,-Gabriel Gaudette with Pixie Ducking Butterfly
ec487576-891e-5f91-8652-420c0930a1d1,François Perreault,whirl,full_trick,1,0,1,2001,2001,1,L'Hivernal (The Windchill) Footbag Tournament,-Yacine Merzouk with Vortex to PS Whirl
862e03c6-8d7a-5d53-9571-016904a7b7b2,Gary Yao,blurry whirl,full_trick,1,0,1,2021,2021,1,2021 IFPA Online World Footbag Freestyle Championships,Takao Wakou Dimwalk>Blurry Whirl>Spinning Whirl
862e03c6-8d7a-5d53-9571-016904a7b7b2,Gary Yao,dimwalk,full_trick,1,0,1,2021,2021,1,2021 IFPA Online World Footbag Freestyle Championships,Takao Wakou Dimwalk>Blurry Whirl>Spinning Whirl
862e03c6-8d7a-5d53-9571-016904a7b7b2,Gary Yao,spinning butterfly,full_trick,1,1,0,2021,2021,1,2021 IFPA Online World Footbag Freestyle Championships,7 Gary Yao Spinning Butterfly>Ducking Legover>Pixie Whirl
862e03c6-8d7a-5d53-9571-016904a7b7b2,Gary Yao,spinning whirl,full_trick,1,0,1,2021,2021,1,2021 IFPA Online World Footbag Freestyle Championships,Takao Wakou Dimwalk>Blurry Whirl>Spinning Whirl
2512e04d-9d40-5794-9807-5cbf616df0a6,Gielnicki Damian,blurriest,full_trick,1,0,1,2007,2007,1,Footbagmania 3007 - Polish Footbag Championships,3. Kałwak Szymon (Blurry Drifter > Blurriest > PS Eggbeater)
2512e04d-9d40-5794-9807-5cbf616df0a6,Gielnicki Damian,dimwalk,full_trick,1,1,0,2007,2007,1,Footbagmania 3007 - Polish Footbag Championships,1. Gielnicki Damian (Spinning pdx DLO > Dimwalk Swirl > Marius)
2512e04d-9d40-5794-9807-5cbf616df0a6,Gielnicki Damian,drifter,full_trick,1,0,1,2007,2007,1,Footbagmania 3007 - Polish Footbag Championships,3. Kałwak Szymon (Blurry Drifter > Blurriest > PS Eggbeater)
2512e04d-9d40-5794-9807-5cbf616df0a6,Gielnicki Damian,eggbeater,full_trick,1,0,1,2007,2007,1,Footbagmania 3007 - Polish Footbag Championships,3. Kałwak Szymon (Blurry Drifter > Blurriest > PS Eggbeater)
2512e04d-9d40-5794-9807-5cbf616df0a6,Gielnicki Damian,pixie,style_term,1,0,1,2007,2007,1,Footbagmania 3007 - Polish Footbag Championships,2. Biarda Michał (Dorshatrix > Conpiton City > Pixie Merlin)
2512e04d-9d40-5794-9807-5cbf616df0a6,Gielnicki Damian,spinning,style_term,1,1,0,2007,2007,1,Footbagmania 3007 - Polish Footbag Championships,1. Gielnicki Damian (Spinning pdx DLO > Dimwalk Swirl > Marius)
2512e04d-9d40-5794-9807-5cbf616df0a6,Gielnicki Damian,swirl,full_trick,1,1,0,2007,2007,1,Footbagmania 3007 - Polish Footbag Championships,1. Gielnicki Damian (Spinning pdx DLO > Dimwalk Swirl > Marius)
10573dc4-31ee-5440-9df4-a68d11bd4801,Gordon Bevier,drifter,full_trick,1,0,1,2006,2006,1,2006 Jersey Spike & Shred,(Blurry Drifter > Void > Superfly)
10573dc4-31ee-5440-9df4-a68d11bd4801,Gordon Bevier,mobius,full_trick,1,1,0,2006,2006,1,2006 Steel City Shred Off,2) Gordon Bevier - sumo>alpine legbeater>mobius
10573dc4-31ee-5440-9df4-a68d11bd4801,Gordon Bevier,stepping,style_term,1,1,0,2006,2006,1,2006 Steel City Shred Off,2) Gordon Bevier - Torch-r-rack (stepping superfly)
a737859a-35f6-51c8-9cd1-d5f54f88b8dd,Gosia Debska,osis,full_trick,1,1,0,2010,2010,1,U. S. Open Freestyle Footbag Championships,3. Gosia Debska (Butterfly-Butterfly-Osis)
4e7d48ab-1639-5784-bf98-d936a3935489,Gray Chadwick,blur,full_trick,1,1,0,2007,2007,1,4th annual Montana Freestyle Jam,"2. Gray Chadwick -- Fairy Butter>Ripwalk>PS Eggbeater, Blur>Dimmiest>Bubbabeater"
4e7d48ab-1639-5784-bf98-d936a3935489,Gray Chadwick,ripwalk,full_trick,1,1,0,2007,2007,1,4th annual Montana Freestyle Jam,"2. Gray Chadwick -- Fairy Butter>Ripwalk>PS Eggbeater, Blur>Dimmiest>Bubbabeater"
4e7d48ab-1639-5784-bf98-d936a3935489,Gray Chadwick,smear,full_trick,1,1,0,2006,2006,1,Santa Cruz Invitational,2. Gray Chadwick - smudge>smear>paradon
4e7d48ab-1639-5784-bf98-d936a3935489,Gray Chadwick,symposium,style_term,1,1,0,2007,2007,1,4th annual Montana Freestyle Jam,"1. Gray Chadwick--PS Eggbeater, Fairy Symposium Eggbeater"
da2cbc95-e09b-5a22-9baf-00e25552c9b6,Greg Nelson,paradox drifter,full_trick,1,1,0,2002,2002,1,Tri-State Area Footbag Jam,2nd: Greg Nelson (Paradox Drifter>Paradox Whirl>Paradox Torque)
da2cbc95-e09b-5a22-9baf-00e25552c9b6,Greg Nelson,paradox torque,full_trick,1,1,0,2002,2002,1,Tri-State Area Footbag Jam,2nd: Greg Nelson (Paradox Drifter>Paradox Whirl>Paradox Torque)
da2cbc95-e09b-5a22-9baf-00e25552c9b6,Greg Nelson,paradox whirl,full_trick,1,1,0,2002,2002,1,Tri-State Area Footbag Jam,2nd: Greg Nelson (Paradox Drifter>Paradox Whirl>Paradox Torque)
fa005bba-9079-5b6a-9eec-592016d90f66,Greg Solis,ducking butterfly,full_trick,1,1,0,2008,2008,1,Texas Statewide Tournament 2008,"4) Greg Solis (Ducking Butterfly, Dimwalk)"
fa005bba-9079-5b6a-9eec-592016d90f66,Greg Solis,mirage,full_trick,1,0,1,2008,2008,1,Texas Statewide Tournament 2008,> Mirage)
fa005bba-9079-5b6a-9eec-592016d90f66,Greg Solis,swirl,full_trick,1,1,0,2008,2008,1,Texas Statewide Tournament 2008,"5) Greg Solis (Butterfly > Whirl > Osis, Dimwalk > Osis > Toe, Butterfly > Swirl"
fa005bba-9079-5b6a-9eec-592016d90f66,Greg Solis,whirl,full_trick,1,1,0,2008,2008,1,Texas Statewide Tournament 2008,"5) Greg Solis (Butterfly > Whirl > Osis, Dimwalk > Osis > Toe, Butterfly > Swirl"
ec1d5118-cd4b-591f-a84a-04bbe20868bc,Grischa Tellenbach,paradox torque,full_trick,1,1,0,2004,2004,1,RNH Contest 2004,3. Grischa Tellenbach (RNH Footbag) Paradox torque
ec1d5118-cd4b-591f-a84a-04bbe20868bc,Grischa Tellenbach,ripwalk,full_trick,1,1,0,2003,2003,1,RNH Contest 2003,3. Grischa Tellenbach (RNH Footbag) : Ripwalk > Spinning Clipper >
ec1d5118-cd4b-591f-a84a-04bbe20868bc,Grischa Tellenbach,spinning clipper,full_trick,1,1,0,2003,2003,1,RNH Contest 2003,3. Grischa Tellenbach (RNH Footbag) : Ripwalk > Spinning Clipper >
ec1d5118-cd4b-591f-a84a-04bbe20868bc,Grischa Tellenbach,spinning osis,full_trick,1,0,1,2003,2003,1,RNH Contest 2003,Spinning Osis
d31ec18e-4fa1-5538-8eac-b7d5fcab24c6,Hannia Mickiewicz,dimwalk,full_trick,1,1,0,2010,2010,1,U. S. Open Freestyle Footbag Championships,1. Hania Mickiewicz (Dimwalk-Ripwalk-Paradox Whirl)
d31ec18e-4fa1-5538-8eac-b7d5fcab24c6,Hannia Mickiewicz,paradox whirl,full_trick,1,1,0,2010,2010,1,U. S. Open Freestyle Footbag Championships,1. Hania Mickiewicz (Dimwalk-Ripwalk-Paradox Whirl)
d31ec18e-4fa1-5538-8eac-b7d5fcab24c6,Hannia Mickiewicz,ripwalk,full_trick,1,1,0,2010,2010,1,U. S. Open Freestyle Footbag Championships,1. Hania Mickiewicz (Dimwalk-Ripwalk-Paradox Whirl)
0c03e968-f8b4-58fa-94d9-7c5094645d7a,Honza Weber,blurriest,full_trick,1,0,1,2004,2004,1,TODEXON 5,- Blurry Whirl > Blurriest > Bedwetter
0c03e968-f8b4-58fa-94d9-7c5094645d7a,Honza Weber,blurry whirl,full_trick,1,0,1,2004,2004,1,TODEXON 5,- Blurry Whirl > Blurriest > Bedwetter
0c03e968-f8b4-58fa-94d9-7c5094645d7a,Honza Weber,butterfly,full_trick,1,0,1,2006,2006,1,27th IFPA WORLD FOOTBAG CHAMPIONSHIPS,7. Aleksi Airinen pixie butterfly > ripwalk > pdx whirl
0c03e968-f8b4-58fa-94d9-7c5094645d7a,Honza Weber,dimwalk,full_trick,1,0,1,2004,2004,1,TODEXON 5,- Ducking Dimwalk > Food Processor > PS Whirl
0c03e968-f8b4-58fa-94d9-7c5094645d7a,Honza Weber,eggbeater,full_trick,1,0,1,2005,2005,1,Czech Footbag Championships,3. Ale? Zelinka (Sumo>Fusion>PS Eggbeater)
0c03e968-f8b4-58fa-94d9-7c5094645d7a,Honza Weber,flurry,full_trick,1,0,1,2006,2006,1,27th IFPA WORLD FOOTBAG CHAMPIONSHIPS,5. Max Kerkhoff janiwalker > flurry > pixie ss dod
0c03e968-f8b4-58fa-94d9-7c5094645d7a,Honza Weber,food processor,full_trick,1,0,1,2004,2004,1,TODEXON 5,- Ducking Dimwalk > Food Processor > PS Whirl
0c03e968-f8b4-58fa-94d9-7c5094645d7a,Honza Weber,fusion,full_trick,1,0,1,2005,2005,1,Czech Footbag Championships,3. Ale? Zelinka (Sumo>Fusion>PS Eggbeater)
0c03e968-f8b4-58fa-94d9-7c5094645d7a,Honza Weber,mobius,full_trick,1,1,0,2005,2005,1,Shercle Session #2,"1. Honza Weber (Pixie Mobius, Superego, Alpine Foodprocessor)"
0c03e968-f8b4-58fa-94d9-7c5094645d7a,Honza Weber,paradox blender,full_trick,1,1,0,2005,2005,1,Czech Footbag Championships,3. Honza Weber (Steping Ducking Paradox Blender = Alpine Foodprocessor)
0c03e968-f8b4-58fa-94d9-7c5094645d7a,Honza Weber,ripwalk,full_trick,1,0,1,2006,2006,1,27th IFPA WORLD FOOTBAG CHAMPIONSHIPS,7. Aleksi Airinen pixie butterfly > ripwalk > pdx whirl
0c03e968-f8b4-58fa-94d9-7c5094645d7a,Honza Weber,stepping,style_term,1,0,1,2006,2006,1,27th IFPA WORLD FOOTBAG CHAMPIONSHIPS,6. DamianPiechocki stepping ps whirl >spinning pdxwhirl >spinning pswhirl
0c03e968-f8b4-58fa-94d9-7c5094645d7a,Honza Weber,swirl,full_trick,1,0,1,2005,2005,1,Czech Footbag Championships,1. Vá?ka Klouda (Fairy Ripstein>Whirlwing>Steping Whirling Swirl)
2863264e-bf65-5f88-aef4-0b89332b7a29,Hubert Godlewski,paradox blender,full_trick,1,0,1,2005,2005,1,Polish Footbag Championships 2005,Spinning Paradox Blender > Far Motion > PS Whirl
2863264e-bf65-5f88-aef4-0b89332b7a29,Hubert Godlewski,spinning,style_term,1,0,1,2005,2005,1,Polish Footbag Championships 2005,Spinning Paradox Blender > Far Motion > PS Whirl
2863264e-bf65-5f88-aef4-0b89332b7a29,Hubert Godlewski,whirl,full_trick,1,0,1,2005,2005,1,Polish Footbag Championships 2005,Spinning Paradox Blender > Far Motion > PS Whirl
be0dcefe-ced0-5fe3-92c3-9083e1c384d0,Iain McKechnie,clipper,full_trick,1,0,1,1997,1997,1,HEART OF FOOTBAG Freestyle Tournament,"Foods, Courtesy Ford, Full Sail Brewing Co., Flying Clipper, Wholesome"
5c134542-d0b3-55f2-8c4c-413ccb2e9d15,Ilja Mitrofanov,blurry whirl,full_trick,1,1,0,2005,2005,1,Shercle Session #2,3. Ilja Mitrofanov (Blurry Whirl > Paradox Whirl > Whirlwind)
5c134542-d0b3-55f2-8c4c-413ccb2e9d15,Ilja Mitrofanov,paradox whirl,full_trick,1,1,0,2005,2005,1,Shercle Session #2,3. Ilja Mitrofanov (Blurry Whirl > Paradox Whirl > Whirlwind)
e34eef4f-ee11-5919-ba62-9db5d0489e83,Ivan Iakimenko,mirage,full_trick,1,1,0,2018,2018,1,Austrian Footbag Championships 2018,7. Ivan Iakimenko (Butterfly > Pdx Mirage > Butterfly)
3123701a-43bd-5273-8472-ba332dc67fed,JUAN BERNARDO PALACIOS LEMOS,legover,full_trick,1,1,0,2012,2012,1,1o Torneo Nacional de Footbag,4. JUAN BERNARDO PALACIOS: far legover
1bfb569c-6400-5fbb-aca1-66b0cfb3abc3,Jacob Wren,ripwalk,full_trick,1,1,0,2007,2007,1,4th annual Montana Freestyle Jam,3. Jacob Wren -- Ripwalk>Whirl>Spinning Butter
1bfb569c-6400-5fbb-aca1-66b0cfb3abc3,Jacob Wren,spinning,style_term,1,1,0,2007,2007,1,4th annual Montana Freestyle Jam,3. Jacob Wren -- Ripwalk>Whirl>Spinning Butter
1bfb569c-6400-5fbb-aca1-66b0cfb3abc3,Jacob Wren,whirl,full_trick,1,1,0,2007,2007,1,4th annual Montana Freestyle Jam,3. Jacob Wren -- Ripwalk>Whirl>Spinning Butter
0f51c65d-c889-5354-8cb7-21bef31c04ca,Jake Milofsky,ducking butterfly,full_trick,1,1,0,2002,2002,1,Tri-State Area Footbag Jam,3rd: Jake Milofsky (Ripwalk>Ducking Butterfly>PS Whirl)
0f51c65d-c889-5354-8cb7-21bef31c04ca,Jake Milofsky,ripwalk,full_trick,1,1,0,2002,2002,1,Tri-State Area Footbag Jam,3rd: Jake Milofsky (Ripwalk>Ducking Butterfly>PS Whirl)
0f51c65d-c889-5354-8cb7-21bef31c04ca,Jake Milofsky,whirl,full_trick,1,1,0,2002,2002,1,Tri-State Area Footbag Jam,3rd: Jake Milofsky (Ripwalk>Ducking Butterfly>PS Whirl)
67f14498-b4d7-54f4-ad8a-3a4d95ccbd24,Jake Wren,blurriest,full_trick,1,1,0,2007,2007,1,4th annual Montana Freestyle Jam,"2. Jake Wren--Blurriest, Spinning Whirl, Sumo, Blurry Whirl"
67f14498-b4d7-54f4-ad8a-3a4d95ccbd24,Jake Wren,blurry whirl,full_trick,1,1,0,2007,2007,1,4th annual Montana Freestyle Jam,"2. Jake Wren--Blurriest, Spinning Whirl, Sumo, Blurry Whirl"
67f14498-b4d7-54f4-ad8a-3a4d95ccbd24,Jake Wren,ripwalk,full_trick,1,1,0,2007,2007,1,2007 U.S. Open Footbag Championships,2. Jake Wren (Paradon-Ripwalk-Down Double Down)
67f14498-b4d7-54f4-ad8a-3a4d95ccbd24,Jake Wren,spinning whirl,full_trick,1,1,0,2007,2007,1,4th annual Montana Freestyle Jam,"2. Jake Wren--Blurriest, Spinning Whirl, Sumo, Blurry Whirl"
c90a00eb-95d7-5375-a769-b71cbce34d87,Jakob Wagner,blender,full_trick,1,1,0,2006,2006,1,Danish Footbag Championships 2006,4. Jakob Wagner (Zulu Dimwalk > Rev.Swirling Symp.Whirl > Blender)
c90a00eb-95d7-5375-a769-b71cbce34d87,Jakob Wagner,blurriest,full_trick,1,0,1,2006,2006,1,8e OPEN de France de Footbag,Pixie Double Switch Over > Pixie Down Double Down > Blurriest
c90a00eb-95d7-5375-a769-b71cbce34d87,Jakob Wagner,dimwalk,full_trick,1,1,0,2006,2006,1,Danish Footbag Championships 2006,4. Jakob Wagner (Zulu Dimwalk > Rev.Swirling Symp.Whirl > Blender)
c90a00eb-95d7-5375-a769-b71cbce34d87,Jakob Wagner,ducking,style_term,1,1,0,2012,2012,1,German Footbag Open (14th Annual German Footbag Championships),1. Jakob Wagner (Pixie Ducking Paradon > Food Processor > Mullet)
c90a00eb-95d7-5375-a769-b71cbce34d87,Jakob Wagner,whirl,full_trick,1,1,0,2006,2006,1,Danish Footbag Championships 2006,4. Jakob Wagner (Zulu Dimwalk > Rev.Swirling Symp.Whirl > Blender)
3568ce18-bf1b-55b6-aefd-61f65f55b08c,Jakub Grabarczyk,barraging,style_term,1,0,1,2008,2008,1,8th Annual Polish Footbag Championships 2008,3. Paweł Frączek (barraging ss Legover>Symposium Dlo>Atomic Illusion)
3568ce18-bf1b-55b6-aefd-61f65f55b08c,Jakub Grabarczyk,mobius,full_trick,1,1,0,2010,2010,1,Zocha Jam 2010,4. Jakub Grabarczyk (Blurry Drifter > Nuclear Near Whip > Mobius)
3568ce18-bf1b-55b6-aefd-61f65f55b08c,Jakub Grabarczyk,ripwalk,full_trick,1,1,0,2022,2022,1,XXII Polish Footbag Championships - Warsaw 2022,5. Jakub Grabarczyk (Poland) - Ripwalk pdx drifter torque
3568ce18-bf1b-55b6-aefd-61f65f55b08c,Jakub Grabarczyk,symposium dlo,full_trick,1,0,1,2008,2008,1,8th Annual Polish Footbag Championships 2008,3. Paweł Frączek (barraging ss Legover>Symposium Dlo>Atomic Illusion)
7a8314b4-2af9-584d-bd79-4af7a74d9c21,Jakub Mosciszewski,pixie,style_term,1,1,0,2022,2022,1,41st IFPA WORLD FOOTBAG CHAMPIONSHIPS 2022,7.Jakub Mosciszewski (Poland)(phoenix-bedwetter-pixie paradon)
0da84e00-c9f5-5d23-82b6-9ec1e759c74c,Jakub Worek,barfly,full_trick,1,1,0,2017,2017,1,17th Annual Polish Footbag Championships,7. Jakub Worek (backside bedwetter>paradon>barfly)
82d0f2bd-ed68-5ec2-a31d-47889d537613,James Risden,blurry whirl,full_trick,1,0,1,2001,2001,1,Chicago Inner Circle Museum of Science and Industry Jam,(Pdx Eggbeater>pixie whirl>blurry whirl>ps whirl)
82d0f2bd-ed68-5ec2-a31d-47889d537613,James Risden,eggbeater,full_trick,1,0,1,2001,2001,1,Chicago Inner Circle Museum of Science and Industry Jam,(Pdx Eggbeater>pixie whirl>blurry whirl>ps whirl)
82d0f2bd-ed68-5ec2-a31d-47889d537613,James Risden,pixie,style_term,1,0,1,2001,2001,1,Chicago Inner Circle Museum of Science and Industry Jam,(Pdx Eggbeater>pixie whirl>blurry whirl>ps whirl)
49ad435e-3398-59da-985c-65ce0612bdd3,Jan Brekle,barfly,full_trick,1,1,0,2012,2012,1,German Footbag Open (14th Annual German Footbag Championships),6. Jan Brekle (Paradon > Barfly > Far Swirl)
49ad435e-3398-59da-985c-65ce0612bdd3,Jan Brekle,ducking,style_term,1,1,0,2012,2012,1,German Footbag Open (14th Annual German Footbag Championships),6. Jan Brekle (Fairy Ducking Rake)
49ad435e-3398-59da-985c-65ce0612bdd3,Jan Brekle,swirl,full_trick,1,1,0,2012,2012,1,German Footbag Open (14th Annual German Footbag Championships),6. Jan Brekle (Paradon > Barfly > Far Swirl)
4451a36c-41ca-55ab-87f3-d364b6f485ee,Jan Honza Weber,atomic,style_term,1,0,1,2008,2008,1,10e Open de France de Footbag,- Atomic Ducking Blender
4451a36c-41ca-55ab-87f3-d364b6f485ee,Jan Honza Weber,blender,full_trick,1,0,1,2008,2008,1,10e Open de France de Footbag,- Atomic Ducking Blender
4451a36c-41ca-55ab-87f3-d364b6f485ee,Jan Honza Weber,blurriest,full_trick,1,0,1,2008,2008,1,10e Open de France de Footbag,2. Milan Benda ? Blurriest Swirl
4451a36c-41ca-55ab-87f3-d364b6f485ee,Jan Honza Weber,dimwalk,full_trick,1,0,1,2008,2008,1,10e Open de France de Footbag,7. Christoph Larndorfer ? Paradox Double Legover > Dimwalk > PS Whirl
4451a36c-41ca-55ab-87f3-d364b6f485ee,Jan Honza Weber,fog,full_trick,1,0,1,2008,2008,1,10e Open de France de Footbag,2. Andreas Grandi Peier ? Smoke > Fog > Pixie same Swirl
4451a36c-41ca-55ab-87f3-d364b6f485ee,Jan Honza Weber,gyro,style_term,1,0,1,2008,2008,1,10e Open de France de Footbag,3. David Hostetter ? Gyro Double Legover > Torque > Paradox Blender
4451a36c-41ca-55ab-87f3-d364b6f485ee,Jan Honza Weber,mirage,full_trick,1,0,1,2008,2008,1,10e Open de France de Footbag,5. Jan Dexter Struz ? Blurry Whirl > Spining Legover > Symposium Mirage
4451a36c-41ca-55ab-87f3-d364b6f485ee,Jan Honza Weber,osis,full_trick,1,0,1,2008,2008,1,10e Open de France de Footbag,- Leviathan > Paradox Double Legover > Pixie Inspinning Osis
4451a36c-41ca-55ab-87f3-d364b6f485ee,Jan Honza Weber,paradox whirl,full_trick,1,0,1,2008,2008,1,10e Open de France de Footbag,6. Julien Guil Romiti ? Pixie same Whirl > Paradox Whirl > PS Whirl
4451a36c-41ca-55ab-87f3-d364b6f485ee,Jan Honza Weber,ripwalk,full_trick,1,0,1,2008,2008,1,10e Open de France de Footbag,- Ripwalk Reverse Swifle
4451a36c-41ca-55ab-87f3-d364b6f485ee,Jan Honza Weber,symposium,style_term,1,0,1,2008,2008,1,10e Open de France de Footbag,5. Jan Dexter Struz ? Blurry Whirl > Spining Legover > Symposium Mirage
1e09ba09-ec4b-5961-8b95-e0d638dc4f5c,Jan Weber,atomic,style_term,1,1,0,2013,2013,1,Todexon 14,1. Jan Weber (Czech Republic) - Atomic Ducking dd>step Blender>Wrilygig
1e09ba09-ec4b-5961-8b95-e0d638dc4f5c,Jan Weber,blender,full_trick,1,1,0,2013,2013,1,Todexon 14,1. Jan Weber (Czech Republic) - Atomic Ducking dd>step Blender>Wrilygig
1e09ba09-ec4b-5961-8b95-e0d638dc4f5c,Jan Weber,ducking,style_term,1,1,0,2013,2013,1,Todexon 14,1. Jan Weber (Czech Republic) - Atomic Ducking dd>step Blender>Wrilygig
1e09ba09-ec4b-5961-8b95-e0d638dc4f5c,Jan Weber,paradox blender,full_trick,1,1,0,2005,2005,1,26th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS,3. Jan Weber (CZE) Alpine Legbeater > Blurry Torque > Paradox Blender
1e09ba09-ec4b-5961-8b95-e0d638dc4f5c,Jan Weber,superfly,full_trick,1,1,0,2009,2009,1,30th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS,5. Jan Weber 42.6 (Alpine Food Processor > Locomotion > Superfly)
1e09ba09-ec4b-5961-8b95-e0d638dc4f5c,Jan Weber,torque,full_trick,1,1,0,2005,2005,1,26th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS,3. Jan Weber (CZE) Alpine Legbeater > Blurry Torque > Paradox Blender
4122d672-aba7-5e34-a94f-df9602413736,Jan Zimmermann,butterfly,full_trick,1,0,1,2002,2002,1,FOOTJAM meets 3BORDERSCUP,Haze > pixie butterfly > stepping mirage
4122d672-aba7-5e34-a94f-df9602413736,Jan Zimmermann,mirage,full_trick,1,0,1,2002,2002,1,FOOTJAM meets 3BORDERSCUP,Haze > pixie butterfly > stepping mirage
4122d672-aba7-5e34-a94f-df9602413736,Jan Zimmermann,pixie,style_term,1,0,1,2002,2002,1,FOOTJAM meets 3BORDERSCUP,Haze > pixie butterfly > stepping mirage
4122d672-aba7-5e34-a94f-df9602413736,Jan Zimmermann,stepping,style_term,1,0,1,2002,2002,1,FOOTJAM meets 3BORDERSCUP,Haze > pixie butterfly > stepping mirage
9a67acb8-d69e-565c-9a52-ca308a6babc0,Janis Thal,atomic,style_term,1,0,1,2018,2018,1,20th Annual IFPA European Footbag Championships,3. Paweł Nowak (Atomic Motion>Blury Whirl>Motion Sickness)
9a67acb8-d69e-565c-9a52-ca308a6babc0,Janis Thal,eggbeater,full_trick,1,0,1,2018,2018,1,20th Annual IFPA European Footbag Championships,1. Rafał Kaleta (Ps Eggbeater>Symp. Torque>Ps Twirl)
9a67acb8-d69e-565c-9a52-ca308a6babc0,Janis Thal,torque,full_trick,1,0,1,2018,2018,1,20th Annual IFPA European Footbag Championships,1. Rafał Kaleta (Ps Eggbeater>Symp. Torque>Ps Twirl)
9a67acb8-d69e-565c-9a52-ca308a6babc0,Janis Thal,whirl,full_trick,1,0,1,2018,2018,1,20th Annual IFPA European Footbag Championships,3. Paweł Nowak (Atomic Motion>Blury Whirl>Motion Sickness)
34f17114-99b7-5320-b4ed-10a6813859ac,Jay Boychuk,blurry whirl,full_trick,1,1,0,2009,2009,1,30th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS,8. Jay Boychuk 38.7 (Pixie Paradon > Blurry Whirl > Mobius)
34f17114-99b7-5320-b4ed-10a6813859ac,Jay Boychuk,mobius,full_trick,1,1,0,2009,2009,1,30th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS,8. Jay Boychuk 38.7 (Pixie Paradon > Blurry Whirl > Mobius)
