event_id,year,event_name,city,country,line_no,line_raw,trick_raw,trick_canon,name_raw,person_id,person_canon,match_type,context_snippet,extract_method
1222687523,2008,,,,135,5. Jan Dexter Struz ? Blurry Whirl > Spining Legover > Symposium Mirage,Symposium,symposium,Jan Dexter Struz,256b88e4-da63-5d81-9d58-b25baaed9823,Jan Dexter Struz,exact,rry Whirl > Spining Legover > [Symposium] Mirage,inline_trick_match
1222687523,2008,,,,135,5. Jan Dexter Struz ? Blurry Whirl > Spining Legover > Symposium Mirage,Legover,legover,Jan Dexter Struz,256b88e4-da63-5d81-9d58-b25baaed9823,Jan Dexter Struz,exact,truz ? Blurry Whirl > Spining [Legover] > Symposium Mirage,inline_trick_match
1222687523,2008,,,,135,5. Jan Dexter Struz ? Blurry Whirl > Spining Legover > Symposium Mirage,Whirl,whirl,Jan Dexter Struz,256b88e4-da63-5d81-9d58-b25baaed9823,Jan Dexter Struz,exact,5. Jan Dexter Struz ? Blurry [Whirl] > Spining Legover > Symposium,inline_trick_match
1222687523,2008,,,,136,6. Julien Guil Romiti ? Pixie same Whirl > Paradox Whirl > PS Whirl,Pixie,pixie,Julien Guil Romiti,96973e82-353d-5d53-8275-63fddaaa3bb9,Julien Guil Romiti,exact,6. Julien Guil Romiti ? [Pixie] same Whirl > Paradox Whirl > ,inline_trick_match
1222687523,2008,,,,136,6. Julien Guil Romiti ? Pixie same Whirl > Paradox Whirl > PS Whirl,Whirl,whirl,Julien Guil Romiti,96973e82-353d-5d53-8275-63fddaaa3bb9,Julien Guil Romiti,exact,lien Guil Romiti ? Pixie same [Whirl] > Paradox Whirl > PS Whirl,inline_trick_match
1222687523,2008,,,,136,6. Julien Guil Romiti ? Pixie same Whirl > Paradox Whirl > PS Whirl,Whirl,whirl,Julien Guil Romiti,96973e82-353d-5d53-8275-63fddaaa3bb9,Julien Guil Romiti,exact, ? Pixie same Whirl > Paradox [Whirl] > PS Whirl,inline_trick_match
1222687523,2008,,,,136,6. Julien Guil Romiti ? Pixie same Whirl > Paradox Whirl > PS Whirl,Whirl,whirl,Julien Guil Romiti,96973e82-353d-5d53-8275-63fddaaa3bb9,Julien Guil Romiti,exact,me Whirl > Paradox Whirl > PS [Whirl],inline_trick_match
1222687523,2008,,,,137,7. Christoph Larndorfer ? Paradox Double Legover > Dimwalk > PS Whirl,Dimwalk,dimwalk,Christoph Larndorfer,394a211f-8a34-5966-9187-defb845177d3,Christopher Larndorfer,exact,er ? Paradox Double Legover > [Dimwalk] > PS Whirl,inline_trick_match
1222687523,2008,,,,137,7. Christoph Larndorfer ? Paradox Double Legover > Dimwalk > PS Whirl,Legover,legover,Christoph Larndorfer,394a211f-8a34-5966-9187-defb845177d3,Christopher Larndorfer,exact,h Larndorfer ? Paradox Double [Legover] > Dimwalk > PS Whirl,inline_trick_match
1222687523,2008,,,,137,7. Christoph Larndorfer ? Paradox Double Legover > Dimwalk > PS Whirl,Whirl,whirl,Christoph Larndorfer,394a211f-8a34-5966-9187-defb845177d3,Christopher Larndorfer,exact,Double Legover > Dimwalk > PS [Whirl],inline_trick_match
1222687523,2008,,,,141,- Atomic Ducking Blender,Blender,blender,Atomic Ducking Blender,,,unresolved,- Atomic Ducking [Blender],inline_trick_match
1222687523,2008,,,,141,- Atomic Ducking Blender,Ducking,ducking,Atomic Ducking Blender,,,unresolved,- Atomic [Ducking] Blender,inline_trick_match
1222687523,2008,,,,141,- Atomic Ducking Blender,Atomic,atomic,Atomic Ducking Blender,,,unresolved,- [Atomic] Ducking Blender,inline_trick_match
1222687523,2008,,,,142,- Ripwalk Reverse Swifle,Ripwalk,ripwalk,Ripwalk Reverse Swifle,,,unresolved,- [Ripwalk] Reverse Swifle,inline_trick_match
1222687523,2008,,,,143,2. Milan Benda ? Blurriest Swirl,Blurriest,blurriest,Milan Benda,0b3204c8-7e99-586e-aeb2-4186d0901fe3,Milan Benda,exact,2. Milan Benda ? [Blurriest] Swirl,inline_trick_match
1222687523,2008,,,,143,2. Milan Benda ? Blurriest Swirl,Swirl,swirl,Milan Benda,0b3204c8-7e99-586e-aeb2-4186d0901fe3,Milan Benda,exact,2. Milan Benda ? Blurriest [Swirl],inline_trick_match
1222687523,2008,,,,144,3. Jeremy Jayjoo Masselis ? Pixie Paradon Swirl,Pixie,pixie,Jeremy Jayjoo Masselis,,,unresolved,3. Jeremy Jayjoo Masselis ? [Pixie] Paradon Swirl,inline_trick_match
1222687523,2008,,,,144,3. Jeremy Jayjoo Masselis ? Pixie Paradon Swirl,Swirl,swirl,Jeremy Jayjoo Masselis,,,unresolved,yjoo Masselis ? Pixie Paradon [Swirl],inline_trick_match
1222687523,2008,,,,145,4. Andreas Grandi Peier ? Pixie Ducking Paradox Swirl,Ducking,ducking,Andreas Grandi Peier,0b36838e-ef53-5c81-adf5-5dda95b42e84,Andreas Grandi Peier,exact, Andreas Grandi Peier ? Pixie [Ducking] Paradox Swirl,inline_trick_match
1222687523,2008,,,,145,4. Andreas Grandi Peier ? Pixie Ducking Paradox Swirl,Pixie,pixie,Andreas Grandi Peier,0b36838e-ef53-5c81-adf5-5dda95b42e84,Andreas Grandi Peier,exact,4. Andreas Grandi Peier ? [Pixie] Ducking Paradox Swirl,inline_trick_match
1222687523,2008,,,,145,4. Andreas Grandi Peier ? Pixie Ducking Paradox Swirl,Swirl,swirl,Andreas Grandi Peier,0b36838e-ef53-5c81-adf5-5dda95b42e84,Andreas Grandi Peier,exact,Peier ? Pixie Ducking Paradox [Swirl],inline_trick_match
1222687523,2008,,,,147,6. Jan Dexter Struz ? Blurry Torque / Whirly Gig,Torque,torque,Jan Dexter Struz,256b88e4-da63-5d81-9d58-b25baaed9823,Jan Dexter Struz,exact,6. Jan Dexter Struz ? Blurry [Torque] / Whirly Gig,inline_trick_match
1222687523,2008,,,,148,7. Alexander Trenner ? Paradox Ducking Swirl,Ducking,ducking,Alexander Trenner,24ffb4bb-a58e-54d8-b0d9-06b989c794cd,Alexander Trenner,exact,. Alexander Trenner ? Paradox [Ducking] Swirl,inline_trick_match
1222687523,2008,,,,148,7. Alexander Trenner ? Paradox Ducking Swirl,Swirl,swirl,Alexander Trenner,24ffb4bb-a58e-54d8-b0d9-06b989c794cd,Alexander Trenner,exact,der Trenner ? Paradox Ducking [Swirl],inline_trick_match
1224962900,2008,,,,47,1. Damian Gielnicki (Sumo > Atomic Drifter > Bedwetter),Drifter,drifter,Damian Gielnicki,ac1268dc-a961-568f-860e-63e9ea815c01,Damian Gielnicki,exact,mian Gielnicki (Sumo > Atomic [Drifter] > Bedwetter),inline_trick_match
1224962900,2008,,,,47,1. Damian Gielnicki (Sumo > Atomic Drifter > Bedwetter),Atomic,atomic,Damian Gielnicki,ac1268dc-a961-568f-860e-63e9ea815c01,Damian Gielnicki,exact,1. Damian Gielnicki (Sumo > [Atomic] Drifter > Bedwetter),inline_trick_match
1224962900,2008,,,,48,2. Arkadiusz Dudziñski (Fury > Reactor > PS Torque),Torque,torque,Arkadiusz Dudziñski,6513b145-8a4a-556a-a04f-981d95db2d70,Arkadiusz Dudzinski,exact,udziñski (Fury > Reactor > PS [Torque]),inline_trick_match
1224962900,2008,,,,49,3. Milan Benda (Fury > Fusion > PS Eggbeater),Eggbeater,eggbeater,Milan Benda,0b3204c8-7e99-586e-aeb2-4186d0901fe3,Milan Benda,exact,lan Benda (Fury > Fusion > PS [Eggbeater]),inline_trick_match
1224962900,2008,,,,49,3. Milan Benda (Fury > Fusion > PS Eggbeater),Fusion,fusion,Milan Benda,0b3204c8-7e99-586e-aeb2-4186d0901fe3,Milan Benda,exact,3. Milan Benda (Fury > [Fusion] > PS Eggbeater),inline_trick_match
1226679678,2009,,,,191,1. Arkadiusz Dudzinski 44.9 (Beta Bedwetter > Fusion > Food Processor),Food Processor,food processor,Arkadiusz Dudzinski,6513b145-8a4a-556a-a04f-981d95db2d70,Arkadiusz Dudzinski,exact,.9 (Beta Bedwetter > Fusion > [Food Processor]),inline_trick_match
1226679678,2009,,,,191,1. Arkadiusz Dudzinski 44.9 (Beta Bedwetter > Fusion > Food Processor),Fusion,fusion,Arkadiusz Dudzinski,6513b145-8a4a-556a-a04f-981d95db2d70,Arkadiusz Dudzinski,exact,zinski 44.9 (Beta Bedwetter > [Fusion] > Food Processor),inline_trick_match
1226679678,2009,,,,192,2. Olaf Piwowar 44.4 (Fusion > Food Processor > Big Apple),Food Processor,food processor,Olaf Piwowar,70f7b4f9-e8e3-5a08-b540-0924c68a4b20,Olaf Piwowar,exact,. Olaf Piwowar 44.4 (Fusion > [Food Processor] > Big Apple),inline_trick_match
1226679678,2009,,,,192,2. Olaf Piwowar 44.4 (Fusion > Food Processor > Big Apple),Fusion,fusion,Olaf Piwowar,70f7b4f9-e8e3-5a08-b540-0924c68a4b20,Olaf Piwowar,exact,2. Olaf Piwowar 44.4 ([Fusion] > Food Processor > Big Apple),inline_trick_match
1226679678,2009,,,,193,3. Anssi Sundberg 43.2 (Scorpion´s Tail > Blurry Whirl > Vertigo),Blurry Whirl,blurry whirl,Anssi Sundberg,00d8d056-e8a7-5229-97bf-e0cb3b881cd8,Anssi Sundberg,exact,dberg 43.2 (Scorpion´s Tail > [Blurry Whirl] > Vertigo),inline_trick_match
1226679678,2009,,,,193,3. Anssi Sundberg 43.2 (Scorpion´s Tail > Blurry Whirl > Vertigo),Whirl,whirl,Anssi Sundberg,00d8d056-e8a7-5229-97bf-e0cb3b881cd8,Anssi Sundberg,exact,3.2 (Scorpion´s Tail > Blurry [Whirl] > Vertigo),inline_trick_match
1226679678,2009,,,,194,4. Marcin Bujko 42.8 (Spikehammer > Pixie Spinning Osis > Food Processor),Food Processor,food processor,Marcin Bujko,4f0fcdbc-8dfe-51fc-b92c-b3cda4dd0c00,Marcin Bujko,exact,ammer > Pixie Spinning Osis > [Food Processor]),inline_trick_match
1226679678,2009,,,,194,4. Marcin Bujko 42.8 (Spikehammer > Pixie Spinning Osis > Food Processor),Spinning,spinning,Marcin Bujko,4f0fcdbc-8dfe-51fc-b92c-b3cda4dd0c00,Marcin Bujko,exact,jko 42.8 (Spikehammer > Pixie [Spinning] Osis > Food Processor),inline_trick_match
1226679678,2009,,,,194,4. Marcin Bujko 42.8 (Spikehammer > Pixie Spinning Osis > Food Processor),Pixie,pixie,Marcin Bujko,4f0fcdbc-8dfe-51fc-b92c-b3cda4dd0c00,Marcin Bujko,exact,cin Bujko 42.8 (Spikehammer > [Pixie] Spinning Osis > Food Processo,inline_trick_match
1226679678,2009,,,,194,4. Marcin Bujko 42.8 (Spikehammer > Pixie Spinning Osis > Food Processor),Osis,osis,Marcin Bujko,4f0fcdbc-8dfe-51fc-b92c-b3cda4dd0c00,Marcin Bujko,exact,(Spikehammer > Pixie Spinning [Osis] > Food Processor),inline_trick_match
1226679678,2009,,,,195,5. Jan Weber 42.6 (Alpine Food Processor > Locomotion > Superfly),Food Processor,food processor,Jan Weber,1e09ba09-ec4b-5961-8b95-e0d638dc4f5c,Jan Weber,exact,5. Jan Weber 42.6 (Alpine [Food Processor] > Locomotion > Superfly),inline_trick_match
1226679678,2009,,,,195,5. Jan Weber 42.6 (Alpine Food Processor > Locomotion > Superfly),Superfly,superfly,Jan Weber,1e09ba09-ec4b-5961-8b95-e0d638dc4f5c,Jan Weber,exact,Food Processor > Locomotion > [Superfly]),inline_trick_match
1226679678,2009,,,,196,6. Nick Landes 42.2 (Nuclear Osis > Spinning Ducking Butterfly > Symp. Whirling,Butterfly,butterfly,Nick Landes,48268322-19d9-5180-aac2-241293167d21,Nick Landes,exact,clear Osis > Spinning Ducking [Butterfly] > Symp. Whirling,inline_trick_match
1226679678,2009,,,,196,6. Nick Landes 42.2 (Nuclear Osis > Spinning Ducking Butterfly > Symp. Whirling,Spinning,spinning,Nick Landes,48268322-19d9-5180-aac2-241293167d21,Nick Landes,exact,k Landes 42.2 (Nuclear Osis > [Spinning] Ducking Butterfly > Symp. Whi,inline_trick_match
1226679678,2009,,,,196,6. Nick Landes 42.2 (Nuclear Osis > Spinning Ducking Butterfly > Symp. Whirling,Ducking,ducking,Nick Landes,48268322-19d9-5180-aac2-241293167d21,Nick Landes,exact,42.2 (Nuclear Osis > Spinning [Ducking] Butterfly > Symp. Whirling,inline_trick_match
1226679678,2009,,,,196,6. Nick Landes 42.2 (Nuclear Osis > Spinning Ducking Butterfly > Symp. Whirling,Osis,osis,Nick Landes,48268322-19d9-5180-aac2-241293167d21,Nick Landes,exact,6. Nick Landes 42.2 (Nuclear [Osis] > Spinning Ducking Butterfly ,inline_trick_match
1226679678,2009,,,,198,7. Damian Gielnicki 42.1 (Sumo > Atomic Drifter > Gravedigger),Drifter,drifter,Damian Gielnicki,ac1268dc-a961-568f-860e-63e9ea815c01,Damian Gielnicki,exact,Gielnicki 42.1 (Sumo > Atomic [Drifter] > Gravedigger),inline_trick_match
1226679678,2009,,,,198,7. Damian Gielnicki 42.1 (Sumo > Atomic Drifter > Gravedigger),Atomic,atomic,Damian Gielnicki,ac1268dc-a961-568f-860e-63e9ea815c01,Damian Gielnicki,exact,Damian Gielnicki 42.1 (Sumo > [Atomic] Drifter > Gravedigger),inline_trick_match
1226679678,2009,,,,199,8. Jay Boychuk 38.7 (Pixie Paradon > Blurry Whirl > Mobius),Blurry Whirl,blurry whirl,Jay Boychuk,34f17114-99b7-5320-b4ed-10a6813859ac,Jay Boychuk,exact,Boychuk 38.7 (Pixie Paradon > [Blurry Whirl] > Mobius),inline_trick_match
1226679678,2009,,,,199,8. Jay Boychuk 38.7 (Pixie Paradon > Blurry Whirl > Mobius),Mobius,mobius,Jay Boychuk,34f17114-99b7-5320-b4ed-10a6813859ac,Jay Boychuk,exact,ixie Paradon > Blurry Whirl > [Mobius]),inline_trick_match
1226679678,2009,,,,199,8. Jay Boychuk 38.7 (Pixie Paradon > Blurry Whirl > Mobius),Pixie,pixie,Jay Boychuk,34f17114-99b7-5320-b4ed-10a6813859ac,Jay Boychuk,exact,8. Jay Boychuk 38.7 ([Pixie] Paradon > Blurry Whirl > Mobi,inline_trick_match
1226679678,2009,,,,199,8. Jay Boychuk 38.7 (Pixie Paradon > Blurry Whirl > Mobius),Whirl,whirl,Jay Boychuk,34f17114-99b7-5320-b4ed-10a6813859ac,Jay Boychuk,exact, 38.7 (Pixie Paradon > Blurry [Whirl] > Mobius),inline_trick_match
1226679678,2009,,,,200,9. Jakub Grabarczyk 36.8 (Blurry Drifter > Matador > Pdx Torque),Drifter,drifter,Jakub Grabarczyk,3568ce18-bf1b-55b6-aefd-61f65f55b08c,Jakub Grabarczyk,exact,Jakub Grabarczyk 36.8 (Blurry [Drifter] > Matador > Pdx Torque),inline_trick_match
1226679678,2009,,,,200,9. Jakub Grabarczyk 36.8 (Blurry Drifter > Matador > Pdx Torque),Torque,torque,Jakub Grabarczyk,3568ce18-bf1b-55b6-aefd-61f65f55b08c,Jakub Grabarczyk,exact,lurry Drifter > Matador > Pdx [Torque]),inline_trick_match
1226679678,2009,,,,201,10. Michal Biarda 36.7 (Rooted Pixie Legover > Quantum Illusion > Pixie Dada Curve),Legover,legover,Michal Biarda,437d9bc1-f872-5687-9191-689dccedb6d0,Michal Biarda,exact,hal Biarda 36.7 (Rooted Pixie [Legover] > Quantum Illusion > Pixie Da,inline_trick_match
1226679678,2009,,,,201,10. Michal Biarda 36.7 (Rooted Pixie Legover > Quantum Illusion > Pixie Dada Curve),Pixie,pixie,Michal Biarda,437d9bc1-f872-5687-9191-689dccedb6d0,Michal Biarda,exact,0. Michal Biarda 36.7 (Rooted [Pixie] Legover > Quantum Illusion > ,inline_trick_match
1226679678,2009,,,,201,10. Michal Biarda 36.7 (Rooted Pixie Legover > Quantum Illusion > Pixie Dada Curve),Pixie,pixie,Michal Biarda,437d9bc1-f872-5687-9191-689dccedb6d0,Michal Biarda,exact, Legover > Quantum Illusion > [Pixie] Dada Curve),inline_trick_match
1226679678,2009,,,,202,11. Michal Ostrowski 34.8 (Fairy Ducking Butterfly > Pdx Torque > Pdx Blender),Butterfly,butterfly,Michal Ostrowski,da3fbe76-ba2d-51ee-a019-97e7ba93089a,Michal Ostrowski,exact,Ostrowski 34.8 (Fairy Ducking [Butterfly] > Pdx Torque > Pdx Blender),inline_trick_match
1226679678,2009,,,,202,11. Michal Ostrowski 34.8 (Fairy Ducking Butterfly > Pdx Torque > Pdx Blender),Blender,blender,Michal Ostrowski,da3fbe76-ba2d-51ee-a019-97e7ba93089a,Michal Ostrowski,exact, Butterfly > Pdx Torque > Pdx [Blender]),inline_trick_match
1226679678,2009,,,,202,11. Michal Ostrowski 34.8 (Fairy Ducking Butterfly > Pdx Torque > Pdx Blender),Ducking,ducking,Michal Ostrowski,da3fbe76-ba2d-51ee-a019-97e7ba93089a,Michal Ostrowski,exact, Michal Ostrowski 34.8 (Fairy [Ducking] Butterfly > Pdx Torque > Pdx ,inline_trick_match
1226679678,2009,,,,202,11. Michal Ostrowski 34.8 (Fairy Ducking Butterfly > Pdx Torque > Pdx Blender),Torque,torque,Michal Ostrowski,da3fbe76-ba2d-51ee-a019-97e7ba93089a,Michal Ostrowski,exact,Fairy Ducking Butterfly > Pdx [Torque] > Pdx Blender),inline_trick_match
1228946926,2008,,,,15,Alpine Legbeater>Fog>Pixie Spining Whirl,Pixie,pixie,Alpine Legbeater,,,unresolved,Alpine Legbeater>Fog>[Pixie] Spining Whirl,inline_trick_match
1228946926,2008,,,,15,Alpine Legbeater>Fog>Pixie Spining Whirl,Whirl,whirl,Alpine Legbeater,,,unresolved,e Legbeater>Fog>Pixie Spining [Whirl],inline_trick_match
1228946926,2008,,,,15,Alpine Legbeater>Fog>Pixie Spining Whirl,Fog,fog,Alpine Legbeater,,,unresolved,Alpine Legbeater>[Fog]>Pixie Spining Whirl,inline_trick_match
1228946926,2008,,,,17,Fury>Fusion>PS Eggbeater,Eggbeater,eggbeater,Fury,,,unresolved,Fury>Fusion>PS [Eggbeater],inline_trick_match
1228946926,2008,,,,17,Fury>Fusion>PS Eggbeater,Fusion,fusion,Fury,,,unresolved,Fury>[Fusion]>PS Eggbeater,inline_trick_match
1228946926,2008,,,,19,Ducking Pdx Mirage>Fairy Ducking Osis>Torque,Ducking,ducking,Ducking Pdx Mirage,,,unresolved,[Ducking] Pdx Mirage>Fairy Ducking Osis,inline_trick_match
1228946926,2008,,,,19,Ducking Pdx Mirage>Fairy Ducking Osis>Torque,Ducking,ducking,Ducking Pdx Mirage,,,unresolved,Ducking Pdx Mirage>Fairy [Ducking] Osis>Torque,inline_trick_match
1228946926,2008,,,,19,Ducking Pdx Mirage>Fairy Ducking Osis>Torque,Torque,torque,Ducking Pdx Mirage,,,unresolved,Pdx Mirage>Fairy Ducking Osis>[Torque],inline_trick_match
1228946926,2008,,,,19,Ducking Pdx Mirage>Fairy Ducking Osis>Torque,Osis,osis,Ducking Pdx Mirage,,,unresolved,king Pdx Mirage>Fairy Ducking [Osis]>Torque,inline_trick_match
1228946926,2008,,,,21,Blurry Whirl>Blurry Whirl>PS Whirl,Blurry Whirl,blurry whirl,Blurry Whirl,,,unresolved,[Blurry Whirl]>Blurry Whirl>PS Whirl,inline_trick_match
1228946926,2008,,,,21,Blurry Whirl>Blurry Whirl>PS Whirl,Blurry Whirl,blurry whirl,Blurry Whirl,,,unresolved,Blurry Whirl>[Blurry Whirl]>PS Whirl,inline_trick_match
1228946926,2008,,,,21,Blurry Whirl>Blurry Whirl>PS Whirl,Whirl,whirl,Blurry Whirl,,,unresolved,Blurry [Whirl]>Blurry Whirl>PS Whirl,inline_trick_match
1228946926,2008,,,,21,Blurry Whirl>Blurry Whirl>PS Whirl,Whirl,whirl,Blurry Whirl,,,unresolved,Blurry Whirl>Blurry [Whirl]>PS Whirl,inline_trick_match
1228946926,2008,,,,21,Blurry Whirl>Blurry Whirl>PS Whirl,Whirl,whirl,Blurry Whirl,,,unresolved,Blurry Whirl>Blurry Whirl>PS [Whirl],inline_trick_match
1228946926,2008,,,,23,Blurry Whirl>Ripwalk>PS Whirl,Blurry Whirl,blurry whirl,Blurry Whirl,,,unresolved,[Blurry Whirl]>Ripwalk>PS Whirl,inline_trick_match
1228946926,2008,,,,23,Blurry Whirl>Ripwalk>PS Whirl,Ripwalk,ripwalk,Blurry Whirl,,,unresolved,Blurry Whirl>[Ripwalk]>PS Whirl,inline_trick_match
1228946926,2008,,,,23,Blurry Whirl>Ripwalk>PS Whirl,Whirl,whirl,Blurry Whirl,,,unresolved,Blurry [Whirl]>Ripwalk>PS Whirl,inline_trick_match
1228946926,2008,,,,23,Blurry Whirl>Ripwalk>PS Whirl,Whirl,whirl,Blurry Whirl,,,unresolved,Blurry Whirl>Ripwalk>PS [Whirl],inline_trick_match
1228946926,2008,,,,25,Dimwalk>Ripwalk>Tomahawk,Tomahawk,tomahawk,Dimwalk,,,unresolved,Dimwalk>Ripwalk>[Tomahawk],inline_trick_match
1228946926,2008,,,,25,Dimwalk>Ripwalk>Tomahawk,Dimwalk,dimwalk,Dimwalk,,,unresolved,[Dimwalk]>Ripwalk>Tomahawk,inline_trick_match
1228946926,2008,,,,25,Dimwalk>Ripwalk>Tomahawk,Ripwalk,ripwalk,Dimwalk,,,unresolved,Dimwalk>[Ripwalk]>Tomahawk,inline_trick_match
1235653935,2009,,,,126,1. Rafa³ Kaleta ? bedwetter>plasma>ps torque (Strzelin),torque,torque,Rafa,,,unresolved, Kaleta ? bedwetter>plasma>ps [torque] (Strzelin),inline_trick_match
1235653935,2009,,,,127,2. Arkadiusz Dudziñski ? fury>reaktor>ps eggbeater (S³upsk),eggbeater,eggbeater,Arkadiusz Dudziñski,6513b145-8a4a-556a-a04f-981d95db2d70,Arkadiusz Dudzinski,exact,z Dudziñski ? fury>reaktor>ps [eggbeater] (S³upsk),inline_trick_match
1235653935,2009,,,,128,3. Damian Gielnicki ? sumo>alpinie legbeater>ducking pdx torque (Nowe Miasto),ducking,ducking,Damian Gielnicki,ac1268dc-a961-568f-860e-63e9ea815c01,Damian Gielnicki,exact,icki ? sumo>alpinie legbeater>[ducking] pdx torque (Nowe Miasto),inline_trick_match
1235653935,2009,,,,128,3. Damian Gielnicki ? sumo>alpinie legbeater>ducking pdx torque (Nowe Miasto),torque,torque,Damian Gielnicki,ac1268dc-a961-568f-860e-63e9ea815c01,Damian Gielnicki,exact,alpinie legbeater>ducking pdx [torque] (Nowe Miasto),inline_trick_match
1239721441,2009,,,,2,1. Olaf Piwowar (Fusion > Food Processor > Marius),Food Processor,food processor,Olaf Piwowar,70f7b4f9-e8e3-5a08-b540-0924c68a4b20,Olaf Piwowar,exact,1. Olaf Piwowar (Fusion > [Food Processor] > Marius),inline_trick_match
1239721441,2009,,,,2,1. Olaf Piwowar (Fusion > Food Processor > Marius),Fusion,fusion,Olaf Piwowar,70f7b4f9-e8e3-5a08-b540-0924c68a4b20,Olaf Piwowar,exact,1. Olaf Piwowar ([Fusion] > Food Processor > Marius),inline_trick_match
1239721441,2009,,,,3,2. Rafa³ Kaleta (Bedwetter > Plasma > PS Torque),Torque,torque,Rafa,,,unresolved,leta (Bedwetter > Plasma > PS [Torque]),inline_trick_match
1239721441,2009,,,,4,3. Marcin Ka³czor (Phoenix > Ripped Warrior > PS Whirl),Whirl,whirl,Marcin Ka,,,unresolved,Phoenix > Ripped Warrior > PS [Whirl]),inline_trick_match
1239721441,2009,,,,5,4. Marcin Bujko (Ripwarrior > Blurry Whirl > Spinning Pdx Whirl),Blurry Whirl,blurry whirl,Marcin Bujko,4f0fcdbc-8dfe-51fc-b92c-b3cda4dd0c00,Marcin Bujko,exact,4. Marcin Bujko (Ripwarrior > [Blurry Whirl] > Spinning Pdx Whirl),inline_trick_match
1239721441,2009,,,,5,4. Marcin Bujko (Ripwarrior > Blurry Whirl > Spinning Pdx Whirl),Spinning,spinning,Marcin Bujko,4f0fcdbc-8dfe-51fc-b92c-b3cda4dd0c00,Marcin Bujko,exact, (Ripwarrior > Blurry Whirl > [Spinning] Pdx Whirl),inline_trick_match
1239721441,2009,,,,5,4. Marcin Bujko (Ripwarrior > Blurry Whirl > Spinning Pdx Whirl),Whirl,whirl,Marcin Bujko,4f0fcdbc-8dfe-51fc-b92c-b3cda4dd0c00,Marcin Bujko,exact,in Bujko (Ripwarrior > Blurry [Whirl] > Spinning Pdx Whirl),inline_trick_match
1239721441,2009,,,,5,4. Marcin Bujko (Ripwarrior > Blurry Whirl > Spinning Pdx Whirl),Whirl,whirl,Marcin Bujko,4f0fcdbc-8dfe-51fc-b92c-b3cda4dd0c00,Marcin Bujko,exact,> Blurry Whirl > Spinning Pdx [Whirl]),inline_trick_match
1239721441,2009,,,,6,5. Micha³ Ostrowski (Phoenix > Pdx Torque > PS Whirl),Torque,torque,Micha,,,unresolved,cha³ Ostrowski (Phoenix > Pdx [Torque] > PS Whirl),inline_trick_match
1239721441,2009,,,,6,5. Micha³ Ostrowski (Phoenix > Pdx Torque > PS Whirl),Whirl,whirl,Micha,,,unresolved,ki (Phoenix > Pdx Torque > PS [Whirl]),inline_trick_match
1239721441,2009,,,,7,6. Bartosz Bubula (Ripwarrior > Fog > Fusion),Fusion,fusion,Bartosz Bubula,e719220a-29e0-5844-869b-58c53a0b88b9,Bartosz Bubula,exact,sz Bubula (Ripwarrior > Fog > [Fusion]),inline_trick_match
1239721441,2009,,,,7,6. Bartosz Bubula (Ripwarrior > Fog > Fusion),Fog,fog,Bartosz Bubula,e719220a-29e0-5844-869b-58c53a0b88b9,Bartosz Bubula,exact, Bartosz Bubula (Ripwarrior > [Fog] > Fusion),inline_trick_match
1239721441,2009,,,,8,7. Wojciech Jamski (Blurry Whirl > Whirling Swirl > Superfly),Blurry Whirl,blurry whirl,Wojciech Jamski,2fe08509-fcb3-5ecd-8828-40411bc4a036,Wojciech Jamski,exact,7. Wojciech Jamski ([Blurry Whirl] > Whirling Swirl > Superfly),inline_trick_match
1239721441,2009,,,,8,7. Wojciech Jamski (Blurry Whirl > Whirling Swirl > Superfly),Superfly,superfly,Wojciech Jamski,2fe08509-fcb3-5ecd-8828-40411bc4a036,Wojciech Jamski,exact,urry Whirl > Whirling Swirl > [Superfly]),inline_trick_match
1239721441,2009,,,,8,7. Wojciech Jamski (Blurry Whirl > Whirling Swirl > Superfly),Swirl,swirl,Wojciech Jamski,2fe08509-fcb3-5ecd-8828-40411bc4a036,Wojciech Jamski,exact,mski (Blurry Whirl > Whirling [Swirl] > Superfly),inline_trick_match
1239721441,2009,,,,8,7. Wojciech Jamski (Blurry Whirl > Whirling Swirl > Superfly),Whirl,whirl,Wojciech Jamski,2fe08509-fcb3-5ecd-8828-40411bc4a036,Wojciech Jamski,exact,7. Wojciech Jamski (Blurry [Whirl] > Whirling Swirl > Superfly),inline_trick_match
1239721441,2009,,,,9,8. Radek Turek (Ripwarrior > Ripwalk > Whirr),Ripwalk,ripwalk,Radek Turek,cd863f34-51f1-52ff-b4a8-516d262e99eb,Radek Turek,exact,8. Radek Turek (Ripwarrior > [Ripwalk] > Whirr),inline_trick_match
1239721441,2009,,,,10,"9. Marcin Staroñ (Blur > Legbeater > Barfly, Blizzard > Legbeater > Blurriest)",Blurriest,blurriest,Marcin Staroñ,21154756-b8d4-512e-872a-c5b206fac8d3,Marcin Staron,exact,"arfly, Blizzard > Legbeater > [Blurriest])",inline_trick_match
1239721441,2009,,,,10,"9. Marcin Staroñ (Blur > Legbeater > Barfly, Blizzard > Legbeater > Blurriest)",Barfly,barfly,Marcin Staroñ,21154756-b8d4-512e-872a-c5b206fac8d3,Marcin Staron,exact,"in Staroñ (Blur > Legbeater > [Barfly], Blizzard > Legbeater > Blurr",inline_trick_match
